Energy_MeV,F8_Response,Relative_Error
0.7900,4.94200000E-06,0.0201
0.8000,4.00000000E-06,0.0224
0.8100,3.60800000E-06,0.0235
0.8200,3.64200000E-06,0.0234
0.8300,3.57200000E-06,0.0237
0.8400,3.89200000E-06,0.0227
0.8500,4.00800000E-06,0.0223
0.8600,3.89200000E-06,0.0227
0.8700,3.63800000E-06,0.0234
0.8800,3.46400000E-06,0.024
0.8900,3.61800000E-06,0.0235
0.9000,3.55400000E-06,0.0237
0.9100,3.29400000E-06,0.0246
0.9200,3.12200000E-06,0.0253
0.9300,2.87400000E-06,0.0264
0.9400,2.84000000E-06,0.0265
0.9500,2.83200000E-06,0.0266
0.9600,2.83600000E-06,0.0266
0.9700,2.84200000E-06,0.0265
0.9800,2.87800000E-06,0.0264
0.9900,2.99000000E-06,0.0259
1.0000,3.45400000E-06,0.0241
1.0100,3.72400000E-06,0.0232
1.0200,3.86800000E-06,0.0227
1.0300,3.63800000E-06,0.0234
1.0400,3.22000000E-06,0.0249
1.0500,2.70200000E-06,0.0272
1.0600,2.52400000E-06,0.0281
1.0700,2.29400000E-06,0.0295
1.0800,2.39600000E-06,0.0289
1.0900,2.49200000E-06,0.0283
1.1000,2.44600000E-06,0.0286
1.1100,2.58200000E-06,0.0278
1.1200,2.58800000E-06,0.0278
1.1300,2.52400000E-06,0.0281
1.1400,2.81600000E-06,0.0267
1.1500,2.85400000E-06,0.0265
1.1600,3.00600000E-06,0.0258
1.1700,2.96000000E-06,0.026
1.1800,2.78600000E-06,0.0268
1.1900,2.56400000E-06,0.0279
1.2000,2.45800000E-06,0.0285
1.2100,2.41000000E-06,0.0288
1.2200,2.20200000E-06,0.0301
1.2300,2.23800000E-06,0.0299
1.2400,2.31400000E-06,0.0294
1.2500,2.25400000E-06,0.0298
1.2600,2.27000000E-06,0.0297
1.2700,2.35600000E-06,0.0291
1.2800,2.36800000E-06,0.0291
1.2900,2.29000000E-06,0.0296
1.3000,2.22600000E-06,0.03
1.3100,2.39200000E-06,0.0289
1.3200,2.36800000E-06,0.0291
1.3300,2.28600000E-06,0.0296
1.3400,2.28200000E-06,0.0296
1.3500,2.32000000E-06,0.0294
1.3600,2.58000000E-06,0.0278
1.3700,2.58600000E-06,0.0278
1.3800,2.35800000E-06,0.0291
1.3900,2.51800000E-06,0.0282
1.4000,2.37800000E-06,0.029
1.4100,2.23600000E-06,0.0299
1.4200,2.25000000E-06,0.0298
1.4300,2.30200000E-06,0.0295
1.4400,2.14000000E-06,0.0306
1.4500,2.18600000E-06,0.0302
1.4600,2.00400000E-06,0.0316
1.4700,2.13600000E-06,0.0306
1.4800,2.12000000E-06,0.0307
1.4900,2.06400000E-06,0.0311
1.5000,2.01200000E-06,0.0315
1.5100,2.12200000E-06,0.0307
1.5200,2.15000000E-06,0.0305
1.5300,2.00400000E-06,0.0316
1.5400,1.98200000E-06,0.0318
1.5500,2.07800000E-06,0.031
1.5600,2.11800000E-06,0.0307
1.5700,2.18400000E-06,0.0303
1.5800,2.28000000E-06,0.0296
1.5900,2.42800000E-06,0.0287
1.6000,2.52200000E-06,0.0282
1.6100,2.77800000E-06,0.0268
1.6200,2.78000000E-06,0.0268
1.6300,2.51600000E-06,0.0282
1.6400,2.47800000E-06,0.0284
1.6500,2.22800000E-06,0.03
1.6600,2.17200000E-06,0.0303
1.6700,2.13000000E-06,0.0306
1.6800,2.15600000E-06,0.0305
1.6900,2.17600000E-06,0.0303
1.7000,2.19800000E-06,0.0302
1.7100,2.29600000E-06,0.0295
1.7200,2.22800000E-06,0.03
1.7300,2.16800000E-06,0.0304
1.7400,2.10800000E-06,0.0308
1.7500,2.12200000E-06,0.0307
1.7600,1.86000000E-06,0.0328
1.7700,1.99200000E-06,0.0317
1.7800,2.13200000E-06,0.0306
1.7900,2.28400000E-06,0.0296
1.8000,2.30800000E-06,0.0294
1.8100,2.36600000E-06,0.0291
1.8200,2.35400000E-06,0.0291
1.8300,2.14200000E-06,0.0306
1.8400,2.10400000E-06,0.0308
1.8500,1.94200000E-06,0.0321
1.8600,1.77600000E-06,0.0336
1.8700,1.72600000E-06,0.034
1.8800,1.80600000E-06,0.0333
1.8900,1.93800000E-06,0.0321
1.9000,1.93000000E-06,0.0322
1.9100,1.97000000E-06,0.0319
1.9200,1.97200000E-06,0.0318
1.9300,1.82600000E-06,0.0331
1.9400,1.91000000E-06,0.0324
1.9500,1.86800000E-06,0.0327
1.9600,2.00200000E-06,0.0316
1.9700,1.99400000E-06,0.0317
1.9800,1.86200000E-06,0.0328
1.9900,1.85400000E-06,0.0328
2.0000,1.90400000E-06,0.0324
2.0100,1.81000000E-06,0.0332
2.0200,1.79000000E-06,0.0334
2.0300,1.80000000E-06,0.0333
2.0400,1.77800000E-06,0.0335
2.0500,1.76600000E-06,0.0337
2.0600,1.74000000E-06,0.0339
2.0700,1.71400000E-06,0.0342
2.0800,1.66000000E-06,0.0347
2.0900,1.60200000E-06,0.0353
2.1000,1.66000000E-06,0.0347
2.1100,1.66200000E-06,0.0347
2.1200,1.61600000E-06,0.0352
2.1300,1.62000000E-06,0.0351
2.1400,1.53200000E-06,0.0361
2.1500,1.59800000E-06,0.0354
2.1600,1.75600000E-06,0.0337
2.1700,1.75000000E-06,0.0338
2.1800,1.86000000E-06,0.0328
2.1900,1.98800000E-06,0.0317
2.2000,2.19600000E-06,0.0302
2.2100,2.50600000E-06,0.0283
2.2200,2.60200000E-06,0.0277
2.2300,2.37000000E-06,0.029
2.2400,2.30000000E-06,0.0295
2.2500,2.05800000E-06,0.0312
2.2600,1.78600000E-06,0.0335
2.2700,1.84200000E-06,0.033
2.2800,1.83400000E-06,0.033
2.2900,1.84600000E-06,0.0329
2.3000,1.90200000E-06,0.0324
2.3100,1.78800000E-06,0.0334
2.3200,1.70400000E-06,0.0343
2.3300,1.59000000E-06,0.0355
2.3400,1.59600000E-06,0.0354
2.3500,1.53400000E-06,0.0361
2.3600,1.51200000E-06,0.0364
2.3700,1.56000000E-06,0.0358
2.3800,1.58200000E-06,0.0356
2.3900,1.47000000E-06,0.0369
2.4000,1.51000000E-06,0.0364
2.4100,1.60400000E-06,0.0353
2.4200,1.55000000E-06,0.0359
2.4300,1.51600000E-06,0.0363
2.4400,1.56000000E-06,0.0358
2.4500,1.47600000E-06,0.0368
2.4600,1.44800000E-06,0.0372
2.4700,1.61600000E-06,0.0352
2.4800,1.62600000E-06,0.0351
2.4900,1.60600000E-06,0.0353
2.5000,1.70600000E-06,0.0342
2.5100,1.62600000E-06,0.0351
2.5200,1.57400000E-06,0.0356
2.5300,1.57800000E-06,0.0356
2.5400,1.65200000E-06,0.0348
2.5500,1.49400000E-06,0.0366
2.5600,1.44600000E-06,0.0372
2.5700,1.38600000E-06,0.038
2.5800,1.38600000E-06,0.038
2.5900,1.39000000E-06,0.0379
2.6000,1.47600000E-06,0.0368
2.6100,1.45600000E-06,0.0371
2.6200,1.36200000E-06,0.0383
2.6300,1.57200000E-06,0.0357
2.6400,1.58800000E-06,0.0355
2.6500,1.61000000E-06,0.0352
2.6600,1.58600000E-06,0.0355
2.6700,1.66400000E-06,0.0347
2.6800,1.73000000E-06,0.034
2.6900,1.76600000E-06,0.0337
2.7000,1.96600000E-06,0.0319
2.7100,1.87400000E-06,0.0327
2.7200,1.91600000E-06,0.0323
2.7300,2.10800000E-06,0.0308
2.7400,2.18200000E-06,0.0303
2.7500,2.17000000E-06,0.0304
2.7600,2.06400000E-06,0.0311
2.7700,1.96400000E-06,0.0319
2.7800,1.77200000E-06,0.0336
2.7900,1.77600000E-06,0.0336
2.8000,1.75800000E-06,0.0337
2.8100,1.86600000E-06,0.0327
2.8200,1.77000000E-06,0.0336
2.8300,1.74600000E-06,0.0338
2.8400,1.68600000E-06,0.0344
2.8500,1.66800000E-06,0.0346
2.8600,1.53400000E-06,0.0361
2.8700,1.52800000E-06,0.0362
2.8800,1.64600000E-06,0.0349
2.8900,1.57200000E-06,0.0357
2.9000,1.56600000E-06,0.0357
2.9100,1.63400000E-06,0.035
2.9200,1.50400000E-06,0.0365
2.9300,1.49600000E-06,0.0366
2.9400,1.52800000E-06,0.0362
2.9500,1.55000000E-06,0.0359
2.9600,1.55200000E-06,0.0359
2.9700,1.58400000E-06,0.0355
2.9800,1.63000000E-06,0.035
2.9900,1.74200000E-06,0.0339
3.0000,1.61200000E-06,0.0352
3.0100,1.70200000E-06,0.0343
3.0200,1.67400000E-06,0.0346
3.0300,1.57200000E-06,0.0357
3.0400,1.42800000E-06,0.0374
3.0500,1.49200000E-06,0.0366
3.0600,1.50000000E-06,0.0365
3.0700,1.40600000E-06,0.0377
3.0800,1.41800000E-06,0.0376
3.0900,1.40400000E-06,0.0377
3.1000,1.49800000E-06,0.0365
3.1100,1.43000000E-06,0.0374
3.1200,1.61400000E-06,0.0352
3.1300,1.43400000E-06,0.0373
3.1400,1.51600000E-06,0.0363
3.1500,1.62000000E-06,0.0351
3.1600,1.85800000E-06,0.0328
3.1700,1.89600000E-06,0.0325
3.1800,1.86000000E-06,0.0328
3.1900,1.93200000E-06,0.0322
3.2000,1.90600000E-06,0.0324
3.2100,2.06000000E-06,0.0312
3.2200,2.02600000E-06,0.0314
3.2300,1.98600000E-06,0.0317
3.2400,2.05200000E-06,0.0312
3.2500,2.07600000E-06,0.031
3.2600,1.81200000E-06,0.0332
3.2700,1.68200000E-06,0.0345
3.2800,1.61200000E-06,0.0352
3.2900,1.56200000E-06,0.0358
3.3000,1.44000000E-06,0.0373
3.3100,1.48200000E-06,0.0367
3.3200,1.54200000E-06,0.036
3.3300,1.49800000E-06,0.0365
3.3400,1.57400000E-06,0.0356
3.3500,1.63200000E-06,0.035
3.3600,1.54800000E-06,0.0359
3.3700,1.68400000E-06,0.0345
3.3800,1.75600000E-06,0.0337
3.3900,1.71200000E-06,0.0342
3.4000,1.64400000E-06,0.0349
3.4100,1.84000000E-06,0.033
3.4200,1.80600000E-06,0.0333
3.4300,1.72800000E-06,0.034
3.4400,1.75000000E-06,0.0338
3.4500,1.55200000E-06,0.0359
3.4600,1.51800000E-06,0.0363
3.4700,1.42400000E-06,0.0375
3.4800,1.35800000E-06,0.0384
3.4900,1.36400000E-06,0.0383
3.5000,1.27800000E-06,0.0396
3.5100,1.39600000E-06,0.0379
3.5200,1.27600000E-06,0.0396
3.5300,1.22400000E-06,0.0404
3.5400,1.22800000E-06,0.0404
3.5500,1.17000000E-06,0.0413
3.5600,1.16800000E-06,0.0414
3.5700,1.12400000E-06,0.0422
3.5800,1.09600000E-06,0.0427
3.5900,1.14000000E-06,0.0419
3.6000,1.22400000E-06,0.0404
3.6100,1.23600000E-06,0.0402
3.6200,1.10000000E-06,0.0426
3.6300,1.26400000E-06,0.0398
3.6400,1.27600000E-06,0.0396
3.6500,1.35000000E-06,0.0385
3.6600,1.48200000E-06,0.0367
3.6700,1.54600000E-06,0.036
3.6800,1.56800000E-06,0.0357
3.6900,1.67800000E-06,0.0345
3.7000,1.64200000E-06,0.0349
3.7100,1.76600000E-06,0.0337
3.7200,1.78800000E-06,0.0334
3.7300,1.76400000E-06,0.0337
3.7400,1.88800000E-06,0.0325
3.7500,1.89600000E-06,0.0325
3.7600,1.80800000E-06,0.0333
3.7700,1.61000000E-06,0.0352
3.7800,1.42200000E-06,0.0375
3.7900,1.24000000E-06,0.0402
3.8000,1.12000000E-06,0.0423
3.8100,1.00400000E-06,0.0446
3.8200,9.36000000E-07,0.0462
3.8300,9.70000000E-07,0.0454
3.8400,9.88000000E-07,0.045
3.8500,1.04200000E-06,0.0438
3.8600,1.08400000E-06,0.043
3.8700,1.06400000E-06,0.0434
3.8800,1.16000000E-06,0.0415
3.8900,1.13200000E-06,0.042
3.9000,1.22000000E-06,0.0405
3.9100,1.26400000E-06,0.0398
3.9200,1.29200000E-06,0.0393
3.9300,1.43600000E-06,0.0373
3.9400,1.23000000E-06,0.0403
3.9500,1.16800000E-06,0.0414
3.9600,1.01200000E-06,0.0445
3.9700,8.86000000E-07,0.0475
3.9800,8.16000000E-07,0.0495
3.9900,7.88000000E-07,0.0504
4.0000,7.16000000E-07,0.0529
4.0100,6.08000000E-07,0.0574
4.0200,6.36000000E-07,0.0561
4.0300,6.98000000E-07,0.0535
4.0400,6.28000000E-07,0.0564
4.0500,6.40000000E-07,0.0559
4.0600,6.88000000E-07,0.0539
4.0700,6.86000000E-07,0.054
4.0800,6.14000000E-07,0.0571
4.0900,5.92000000E-07,0.0581
4.1000,7.10000000E-07,0.0531
4.1100,6.80000000E-07,0.0542
4.1200,7.26000000E-07,0.0525
4.1300,7.34000000E-07,0.0522
4.1400,6.98000000E-07,0.0535
4.1500,7.38000000E-07,0.0521
4.1600,7.66000000E-07,0.0511
4.1700,7.68000000E-07,0.051
4.1800,7.06000000E-07,0.0532
4.1900,7.30000000E-07,0.0523
4.2000,6.98000000E-07,0.0535
4.2100,6.38000000E-07,0.056
4.2200,6.46000000E-07,0.0556
4.2300,6.62000000E-07,0.055
4.2400,5.80000000E-07,0.0587
4.2500,6.40000000E-07,0.0559
4.2600,6.16000000E-07,0.057
4.2700,5.80000000E-07,0.0587
4.2800,6.08000000E-07,0.0574
4.2900,6.10000000E-07,0.0573
4.3000,5.52000000E-07,0.0602
4.3100,5.58000000E-07,0.0599
4.3200,5.90000000E-07,0.0582
4.3300,5.44000000E-07,0.0606
4.3400,5.78000000E-07,0.0588
4.3500,6.66000000E-07,0.0548
4.3600,5.54000000E-07,0.0601
4.3700,5.72000000E-07,0.0591
4.3800,5.68000000E-07,0.0593
4.3900,6.32000000E-07,0.0563
4.4000,6.08000000E-07,0.0574
4.4100,6.98000000E-07,0.0535
4.4200,6.72000000E-07,0.0546
4.4300,7.70000000E-07,0.051
4.4400,7.32000000E-07,0.0523
4.4500,7.16000000E-07,0.0529
4.4600,7.68000000E-07,0.051
4.4700,6.54000000E-07,0.0553
4.4800,5.96000000E-07,0.0579
4.4900,6.62000000E-07,0.055
4.5000,5.62000000E-07,0.0597
4.5100,5.26000000E-07,0.0617
4.5200,5.98000000E-07,0.0578
4.5300,5.84000000E-07,0.0585
4.5400,5.34000000E-07,0.0612
4.5500,6.10000000E-07,0.0573
4.5600,5.48000000E-07,0.0604
4.5700,6.28000000E-07,0.0564
4.5800,5.68000000E-07,0.0593
4.5900,5.88000000E-07,0.0583
4.6000,5.80000000E-07,0.0587
4.6100,5.58000000E-07,0.0599
4.6200,5.72000000E-07,0.0591
4.6300,5.34000000E-07,0.0612
4.6400,6.02000000E-07,0.0576
4.6500,6.16000000E-07,0.057
4.6600,6.06000000E-07,0.0574
4.6700,5.98000000E-07,0.0578
4.6800,5.44000000E-07,0.0606
4.6900,5.76000000E-07,0.0589
4.7000,5.12000000E-07,0.0625
4.7100,5.90000000E-07,0.0582
4.7200,5.44000000E-07,0.0606
4.7300,5.44000000E-07,0.0606
4.7400,5.92000000E-07,0.0581
4.7500,5.54000000E-07,0.0601
4.7600,5.26000000E-07,0.0617
4.7700,5.70000000E-07,0.0592
4.7800,6.08000000E-07,0.0574
4.7900,5.36000000E-07,0.0611
4.8000,5.94000000E-07,0.058
4.8100,5.08000000E-07,0.0627
4.8200,4.94000000E-07,0.0636
4.8300,5.94000000E-07,0.058
4.8400,5.10000000E-07,0.0626
4.8500,5.70000000E-07,0.0592
4.8600,5.32000000E-07,0.0613
4.8700,5.76000000E-07,0.0589
4.8800,5.34000000E-07,0.0612
4.8900,5.96000000E-07,0.0579
4.9000,5.20000000E-07,0.062
4.9100,5.76000000E-07,0.0589
4.9200,5.82000000E-07,0.0586
4.9300,5.98000000E-07,0.0578
4.9400,6.10000000E-07,0.0573
4.9500,5.98000000E-07,0.0578
4.9600,6.04000000E-07,0.0575
4.9700,5.42000000E-07,0.0607
4.9800,5.40000000E-07,0.0609
4.9900,5.64000000E-07,0.0595
5.0000,5.22000000E-07,0.0619
5.0100,5.24000000E-07,0.0618
5.0200,5.16000000E-07,0.0623
5.0300,4.96000000E-07,0.0635
5.0400,4.72000000E-07,0.0651
5.0500,5.64000000E-07,0.0595
5.0600,6.12000000E-07,0.0572
5.0700,7.28000000E-07,0.0524
5.0800,7.66000000E-07,0.0511
5.0900,8.20000000E-07,0.0494
5.1000,9.44000000E-07,0.046
5.1100,1.14200000E-06,0.0418
5.1200,1.04200000E-06,0.0438
5.1300,9.88000000E-07,0.045
5.1400,8.82000000E-07,0.0476
5.1500,9.42000000E-07,0.0461
5.1600,7.90000000E-07,0.0503
5.1700,6.96000000E-07,0.0536
5.1800,7.02000000E-07,0.0534
5.1900,6.62000000E-07,0.055
5.2000,6.32000000E-07,0.0563
5.2100,6.54000000E-07,0.0553
5.2200,6.72000000E-07,0.0546
5.2300,7.14000000E-07,0.0529
5.2400,6.94000000E-07,0.0537
5.2500,7.16000000E-07,0.0529
5.2600,6.72000000E-07,0.0546
5.2700,6.42000000E-07,0.0558
5.2800,6.16000000E-07,0.057
5.2900,6.26000000E-07,0.0565
5.3000,6.36000000E-07,0.0561
5.3100,6.06000000E-07,0.0574
5.3200,5.84000000E-07,0.0585
5.3300,6.56000000E-07,0.0552
5.3400,6.18000000E-07,0.0569
5.3500,6.40000000E-07,0.0559
5.3600,6.36000000E-07,0.0561
5.3700,6.22000000E-07,0.0567
5.3800,6.04000000E-07,0.0575
5.3900,6.64000000E-07,0.0549
5.4000,6.26000000E-07,0.0565
5.4100,6.38000000E-07,0.056
5.4200,7.14000000E-07,0.0529
5.4300,6.10000000E-07,0.0573
5.4400,6.18000000E-07,0.0569
5.4500,6.24000000E-07,0.0566
5.4600,6.42000000E-07,0.0558
5.4700,6.10000000E-07,0.0573
5.4800,4.98000000E-07,0.0634
5.4900,5.42000000E-07,0.0607
5.5000,5.10000000E-07,0.0626
5.5100,5.38000000E-07,0.061
5.5200,5.20000000E-07,0.062
5.5300,5.40000000E-07,0.0609
5.5400,5.46000000E-07,0.0605
5.5500,5.60000000E-07,0.0598
5.5600,5.96000000E-07,0.0579
5.5700,6.84000000E-07,0.0541
5.5800,7.78000000E-07,0.0507
5.5900,9.06000000E-07,0.047
5.6000,1.17400000E-06,0.0413
5.6100,1.25200000E-06,0.04
5.6200,1.33800000E-06,0.0387
5.6300,1.42600000E-06,0.0375
5.6400,1.37200000E-06,0.0382
5.6500,1.16000000E-06,0.0415
5.6600,1.00800000E-06,0.0445
5.6700,8.58000000E-07,0.0483
5.6800,7.58000000E-07,0.0514
5.6900,7.14000000E-07,0.0529
5.7000,6.92000000E-07,0.0538
5.7100,5.68000000E-07,0.0593
5.7200,5.40000000E-07,0.0609
5.7300,5.46000000E-07,0.0605
5.7400,5.68000000E-07,0.0593
5.7500,4.74000000E-07,0.065
5.7600,5.64000000E-07,0.0595
5.7700,5.40000000E-07,0.0609
5.7800,5.16000000E-07,0.0623
5.7900,5.36000000E-07,0.0611
5.8000,4.90000000E-07,0.0639
5.8100,5.66000000E-07,0.0594
5.8200,5.04000000E-07,0.063
5.8300,5.26000000E-07,0.0617
5.8400,6.04000000E-07,0.0575
5.8500,6.16000000E-07,0.057
5.8600,5.48000000E-07,0.0604
5.8700,5.88000000E-07,0.0583
5.8800,5.98000000E-07,0.0578
5.8900,6.24000000E-07,0.0566
5.9000,6.28000000E-07,0.0564
5.9100,6.72000000E-07,0.0546
5.9200,6.30000000E-07,0.0563
5.9300,6.32000000E-07,0.0563
5.9400,5.86000000E-07,0.0584
5.9500,5.28000000E-07,0.0615
5.9600,4.62000000E-07,0.0658
5.9700,5.00000000E-07,0.0632
5.9800,4.12000000E-07,0.0697
5.9900,4.24000000E-07,0.0687
6.0000,4.16000000E-07,0.0693
6.0100,4.00000000E-07,0.0707
6.0200,4.70000000E-07,0.0652
6.0300,4.62000000E-07,0.0658
6.0400,3.60000000E-07,0.0745
6.0500,4.52000000E-07,0.0665
6.0600,4.70000000E-07,0.0652
6.0700,6.20000000E-07,0.0568
6.0800,6.70000000E-07,0.0546
6.0900,7.98000000E-07,0.0501
6.1000,9.50000000E-07,0.0459
6.1100,1.00800000E-06,0.0445
6.1200,1.16600000E-06,0.0414
6.1300,1.15200000E-06,0.0417
6.1400,1.09800000E-06,0.0427
6.1500,1.06800000E-06,0.0433
6.1600,9.16000000E-07,0.0467
6.1700,8.30000000E-07,0.0491
6.1800,7.08000000E-07,0.0531
6.1900,5.92000000E-07,0.0581
6.2000,4.66000000E-07,0.0655
6.2100,4.00000000E-07,0.0707
6.2200,3.62000000E-07,0.0743
6.2300,3.44000000E-07,0.0762
6.2400,3.84000000E-07,0.0722
6.2500,3.28000000E-07,0.0781
6.2600,3.48000000E-07,0.0758
6.2700,3.80000000E-07,0.0725
6.2800,3.18000000E-07,0.0793
6.2900,3.42000000E-07,0.0765
6.3000,3.04000000E-07,0.0811
6.3100,3.30000000E-07,0.0778
6.3200,3.22000000E-07,0.0788
6.3300,3.58000000E-07,0.0747
6.3400,2.90000000E-07,0.083
6.3500,3.20000000E-07,0.0791
6.3600,3.58000000E-07,0.0747
6.3700,4.62000000E-07,0.0658
6.3800,5.30000000E-07,0.0614
6.3900,4.52000000E-07,0.0665
6.4000,5.00000000E-07,0.0632
6.4100,6.10000000E-07,0.0573
6.4200,4.98000000E-07,0.0634
6.4300,4.96000000E-07,0.0635
6.4400,4.36000000E-07,0.0677
6.4500,5.08000000E-07,0.0627
6.4600,3.92000000E-07,0.0714
6.4700,4.12000000E-07,0.0697
6.4800,3.46000000E-07,0.076
6.4900,3.04000000E-07,0.0811
6.5000,3.02000000E-07,0.0814
6.5100,3.16000000E-07,0.0796
6.5200,2.84000000E-07,0.0839
6.5300,2.96000000E-07,0.0822
6.5400,2.54000000E-07,0.0887
6.5500,3.08000000E-07,0.0806
6.5600,3.44000000E-07,0.0762
6.5700,4.36000000E-07,0.0677
6.5800,4.76000000E-07,0.0648
6.5900,4.86000000E-07,0.0642
6.6000,4.80000000E-07,0.0645
6.6100,5.68000000E-07,0.0593
6.6200,6.06000000E-07,0.0574
6.6300,5.20000000E-07,0.062
6.6400,4.18000000E-07,0.0692
6.6500,4.36000000E-07,0.0677
6.6600,3.56000000E-07,0.075
6.6700,3.58000000E-07,0.0747
6.6800,3.30000000E-07,0.0778
6.6900,2.94000000E-07,0.0825
6.7000,2.44000000E-07,0.0905
6.7100,2.42000000E-07,0.0909
6.7200,2.02000000E-07,0.0995
6.7300,2.36000000E-07,0.0921
6.7400,2.30000000E-07,0.0933
6.7500,2.32000000E-07,0.0928
6.7600,2.58000000E-07,0.088
6.7700,2.00000000E-07,0.1
6.7800,1.98000000E-07,0.1005
6.7900,2.02000000E-07,0.0995
6.8000,2.28000000E-07,0.0937
6.8100,2.24000000E-07,0.0945
6.8200,2.00000000E-07,0.1
6.8300,2.10000000E-07,0.0976
6.8400,2.32000000E-07,0.0928
6.8500,2.34000000E-07,0.0925
6.8600,2.06000000E-07,0.0985
6.8700,2.12000000E-07,0.0971
6.8800,2.84000000E-07,0.0839
6.8900,2.66000000E-07,0.0867
6.9000,3.04000000E-07,0.0811
6.9100,3.30000000E-07,0.0778
6.9200,3.26000000E-07,0.0783
6.9300,3.46000000E-07,0.076
6.9400,3.00000000E-07,0.0816
6.9500,2.88000000E-07,0.0833
6.9600,2.66000000E-07,0.0867
6.9700,1.72000000E-07,0.1078
6.9800,1.76000000E-07,0.1066
6.9900,1.70000000E-07,0.1085
7.0000,1.54000000E-07,0.114
7.0100,1.12000000E-07,0.1336
7.0200,1.14000000E-07,0.1325
7.0300,1.24000000E-07,0.127
7.0400,1.20000000E-07,0.1291
7.0500,1.14000000E-07,0.1325
7.0600,1.62000000E-07,0.1111
7.0700,1.96000000E-07,0.101
7.0800,2.00000000E-07,0.1
7.0900,2.28000000E-07,0.0937
7.1000,2.34000000E-07,0.0925
7.1100,3.46000000E-07,0.076
7.1200,3.02000000E-07,0.0814
7.1300,3.14000000E-07,0.0798
7.1400,2.80000000E-07,0.0845
7.1500,2.34000000E-07,0.0925
7.1600,2.22000000E-07,0.0949
7.1700,1.48000000E-07,0.1162
7.1800,1.36000000E-07,0.1213
7.1900,9.40000000E-08,0.1459
7.2000,8.60000000E-08,0.1525
7.2100,8.80000000E-08,0.1508
7.2200,9.80000000E-08,0.1429
7.2300,8.20000000E-08,0.1562
7.2400,8.00000000E-08,0.1581
7.2500,8.80000000E-08,0.1508
7.2600,6.80000000E-08,0.1715
7.2700,7.40000000E-08,0.1644
7.2800,7.40000000E-08,0.1644
7.2900,5.60000000E-08,0.189
7.3000,6.00000000E-08,0.1826
7.3100,8.60000000E-08,0.1525
7.3200,7.00000000E-08,0.169
7.3300,8.20000000E-08,0.1562
7.3400,8.40000000E-08,0.1543
7.3500,1.04000000E-07,0.1387
7.3600,7.60000000E-08,0.1622
7.3700,7.20000000E-08,0.1667
