Energy_MeV,F8_Response,Relative_Error
0.8300,3.11400000E-06,0.0253
0.8400,3.39400000E-06,0.0243
0.8500,3.51200000E-06,0.0239
0.8600,3.49800000E-06,0.0239
0.8700,3.17600000E-06,0.0251
0.8800,3.08200000E-06,0.0255
0.8900,3.12400000E-06,0.0253
0.9000,2.88800000E-06,0.0263
0.9100,2.68600000E-06,0.0273
0.9200,2.66000000E-06,0.0274
0.9300,2.46800000E-06,0.0285
0.9400,2.36600000E-06,0.0291
0.9500,2.42600000E-06,0.0287
0.9600,2.29800000E-06,0.0295
0.9700,2.56200000E-06,0.0279
0.9800,2.62200000E-06,0.0276
0.9900,3.00200000E-06,0.0258
1.0000,3.40400000E-06,0.0242
1.0100,3.91400000E-06,0.0226
1.0200,3.80800000E-06,0.0229
1.0300,3.56400000E-06,0.0237
1.0400,3.05000000E-06,0.0256
1.0500,2.35800000E-06,0.0291
1.0600,2.08200000E-06,0.031
1.0700,2.06000000E-06,0.0312
1.0800,2.05200000E-06,0.0312
1.0900,1.97200000E-06,0.0318
1.1000,2.15800000E-06,0.0304
1.1100,2.18400000E-06,0.0303
1.1200,2.30400000E-06,0.0295
1.1300,2.25800000E-06,0.0298
1.1400,2.44200000E-06,0.0286
1.1500,2.58400000E-06,0.0278
1.1600,2.77600000E-06,0.0268
1.1700,2.66800000E-06,0.0274
1.1800,2.47800000E-06,0.0284
1.1900,2.43400000E-06,0.0287
1.2000,2.15800000E-06,0.0304
1.2100,2.13600000E-06,0.0306
1.2200,2.13800000E-06,0.0306
1.2300,1.92000000E-06,0.0323
1.2400,1.88400000E-06,0.0326
1.2500,1.93800000E-06,0.0321
1.2600,2.02400000E-06,0.0314
1.2700,1.98600000E-06,0.0317
1.2800,2.08600000E-06,0.031
1.2900,2.04800000E-06,0.0312
1.3000,2.13200000E-06,0.0306
1.3100,2.06400000E-06,0.0311
1.3200,2.06000000E-06,0.0312
1.3300,2.10600000E-06,0.0308
1.3400,2.26800000E-06,0.0297
1.3500,2.26800000E-06,0.0297
1.3600,2.32400000E-06,0.0293
1.3700,2.32600000E-06,0.0293
1.3800,2.46800000E-06,0.0285
1.3900,2.27000000E-06,0.0297
1.4000,2.20400000E-06,0.0301
1.4100,2.16000000E-06,0.0304
1.4200,2.10200000E-06,0.0308
1.4300,2.03200000E-06,0.0314
1.4400,1.95800000E-06,0.032
1.4500,1.99400000E-06,0.0317
1.4600,1.85200000E-06,0.0329
1.4700,1.94800000E-06,0.032
1.4800,1.90000000E-06,0.0324
1.4900,1.88200000E-06,0.0326
1.5000,1.98000000E-06,0.0318
1.5100,1.91800000E-06,0.0323
1.5200,1.90800000E-06,0.0324
1.5300,1.94000000E-06,0.0321
1.5400,1.99000000E-06,0.0317
1.5500,1.92400000E-06,0.0322
1.5600,1.86400000E-06,0.0328
1.5700,1.94400000E-06,0.0321
1.5800,2.06600000E-06,0.0311
1.5900,2.25400000E-06,0.0298
1.6000,2.52800000E-06,0.0281
1.6100,2.62600000E-06,0.0276
1.6200,2.62000000E-06,0.0276
1.6300,2.59200000E-06,0.0278
1.6400,2.35800000E-06,0.0291
1.6500,2.04800000E-06,0.0312
1.6600,2.08400000E-06,0.031
1.6700,1.98200000E-06,0.0318
1.6800,2.01400000E-06,0.0315
1.6900,2.20400000E-06,0.0301
1.7000,2.06200000E-06,0.0311
1.7100,2.42600000E-06,0.0287
1.7200,2.20400000E-06,0.0301
1.7300,2.16800000E-06,0.0304
1.7400,2.11000000E-06,0.0308
1.7500,1.91600000E-06,0.0323
1.7600,1.86800000E-06,0.0327
1.7700,1.89400000E-06,0.0325
1.7800,2.06800000E-06,0.0311
1.7900,2.26400000E-06,0.0297
1.8000,2.49600000E-06,0.0283
1.8100,2.61000000E-06,0.0277
1.8200,2.61200000E-06,0.0277
1.8300,2.34000000E-06,0.0292
1.8400,2.05800000E-06,0.0312
1.8500,1.75600000E-06,0.0337
1.8600,1.78200000E-06,0.0335
1.8700,1.83200000E-06,0.033
1.8800,1.78200000E-06,0.0335
1.8900,1.73000000E-06,0.034
1.9000,1.75600000E-06,0.0337
1.9100,1.81200000E-06,0.0332
1.9200,2.01000000E-06,0.0315
1.9300,1.90200000E-06,0.0324
1.9400,1.80600000E-06,0.0333
1.9500,1.82800000E-06,0.0331
1.9600,1.82400000E-06,0.0331
1.9700,1.85400000E-06,0.0328
1.9800,1.72200000E-06,0.0341
1.9900,1.79600000E-06,0.0334
2.0000,1.86000000E-06,0.0328
2.0100,1.81400000E-06,0.0332
2.0200,1.68800000E-06,0.0344
2.0300,1.65200000E-06,0.0348
2.0400,1.62800000E-06,0.035
2.0500,1.59200000E-06,0.0354
2.0600,1.52400000E-06,0.0362
2.0700,1.59600000E-06,0.0354
2.0800,1.47800000E-06,0.0368
2.0900,1.57400000E-06,0.0356
2.1000,1.53600000E-06,0.0361
2.1100,1.59000000E-06,0.0355
2.1200,1.44400000E-06,0.0372
2.1300,1.52000000E-06,0.0363
2.1400,1.41200000E-06,0.0376
2.1500,1.52200000E-06,0.0362
2.1600,1.44200000E-06,0.0372
2.1700,1.69200000E-06,0.0344
2.1800,1.85800000E-06,0.0328
2.1900,2.17000000E-06,0.0304
2.2000,2.58000000E-06,0.0278
2.2100,2.72400000E-06,0.0271
2.2200,2.96000000E-06,0.026
2.2300,2.56400000E-06,0.0279
2.2400,2.40000000E-06,0.0289
2.2500,2.00600000E-06,0.0316
2.2600,1.88200000E-06,0.0326
2.2700,1.75400000E-06,0.0338
2.2800,1.84400000E-06,0.0329
2.2900,1.74200000E-06,0.0339
2.3000,1.77600000E-06,0.0336
2.3100,1.74800000E-06,0.0338
2.3200,1.67800000E-06,0.0345
2.3300,1.56800000E-06,0.0357
2.3400,1.55400000E-06,0.0359
2.3500,1.36000000E-06,0.0383
2.3600,1.43800000E-06,0.0373
2.3700,1.43000000E-06,0.0374
2.3800,1.41400000E-06,0.0376
2.3900,1.50400000E-06,0.0365
2.4000,1.46600000E-06,0.0369
2.4100,1.39800000E-06,0.0378
2.4200,1.46200000E-06,0.037
2.4300,1.44600000E-06,0.0372
2.4400,1.36400000E-06,0.0383
2.4500,1.40000000E-06,0.0378
2.4600,1.58600000E-06,0.0355
2.4700,1.58800000E-06,0.0355
2.4800,1.61000000E-06,0.0352
2.4900,1.49000000E-06,0.0366
2.5000,1.63400000E-06,0.035
2.5100,1.60600000E-06,0.0353
2.5200,1.55600000E-06,0.0359
2.5300,1.47800000E-06,0.0368
2.5400,1.51800000E-06,0.0363
2.5500,1.39000000E-06,0.0379
2.5600,1.36400000E-06,0.0383
2.5700,1.44000000E-06,0.0373
2.5800,1.35600000E-06,0.0384
2.5900,1.33200000E-06,0.0387
2.6000,1.38800000E-06,0.038
2.6100,1.32000000E-06,0.0389
2.6200,1.44000000E-06,0.0373
2.6300,1.41800000E-06,0.0376
2.6400,1.41800000E-06,0.0376
2.6500,1.41400000E-06,0.0376
2.6600,1.42600000E-06,0.0375
2.6700,1.68800000E-06,0.0344
2.6800,1.62000000E-06,0.0351
2.6900,1.66000000E-06,0.0347
2.7000,1.70800000E-06,0.0342
2.7100,1.85000000E-06,0.0329
2.7200,1.92200000E-06,0.0323
2.7300,2.11600000E-06,0.0307
2.7400,2.16200000E-06,0.0304
2.7500,1.92200000E-06,0.0323
2.7600,1.91400000E-06,0.0323
2.7700,1.82200000E-06,0.0331
2.7800,1.77800000E-06,0.0335
2.7900,1.62800000E-06,0.035
2.8000,1.55800000E-06,0.0358
2.8100,1.61800000E-06,0.0352
2.8200,1.74600000E-06,0.0338
2.8300,1.70200000E-06,0.0343
2.8400,1.59600000E-06,0.0354
2.8500,1.70200000E-06,0.0343
2.8600,1.60600000E-06,0.0353
2.8700,1.43200000E-06,0.0374
2.8800,1.38200000E-06,0.038
2.8900,1.48800000E-06,0.0367
2.9000,1.43600000E-06,0.0373
2.9100,1.59000000E-06,0.0355
2.9200,1.50600000E-06,0.0364
2.9300,1.44200000E-06,0.0372
2.9400,1.42200000E-06,0.0375
2.9500,1.43400000E-06,0.0373
2.9600,1.49600000E-06,0.0366
2.9700,1.54200000E-06,0.036
2.9800,1.45800000E-06,0.037
2.9900,1.66400000E-06,0.0347
3.0000,1.81400000E-06,0.0332
3.0100,1.74800000E-06,0.0338
3.0200,1.64600000E-06,0.0349
3.0300,1.60200000E-06,0.0353
3.0400,1.44400000E-06,0.0372
3.0500,1.28400000E-06,0.0395
3.0600,1.33800000E-06,0.0387
3.0700,1.31000000E-06,0.0391
3.0800,1.38800000E-06,0.038
3.0900,1.37200000E-06,0.0382
3.1000,1.42200000E-06,0.0375
3.1100,1.30000000E-06,0.0392
3.1200,1.44200000E-06,0.0372
3.1300,1.42600000E-06,0.0375
3.1400,1.36000000E-06,0.0383
3.1500,1.49200000E-06,0.0366
3.1600,1.56800000E-06,0.0357
3.1700,1.70200000E-06,0.0343
3.1800,1.77200000E-06,0.0336
3.1900,1.86400000E-06,0.0328
3.2000,1.84800000E-06,0.0329
3.2100,1.82200000E-06,0.0331
3.2200,1.85200000E-06,0.0329
3.2300,1.85200000E-06,0.0329
3.2400,1.94600000E-06,0.0321
3.2500,1.74400000E-06,0.0339
3.2600,1.73600000E-06,0.0339
3.2700,1.55800000E-06,0.0358
3.2800,1.44200000E-06,0.0372
3.2900,1.33200000E-06,0.0387
3.3000,1.30800000E-06,0.0391
3.3100,1.30200000E-06,0.0392
3.3200,1.30800000E-06,0.0391
3.3300,1.43600000E-06,0.0373
3.3400,1.47200000E-06,0.0369
3.3500,1.40400000E-06,0.0377
3.3600,1.57800000E-06,0.0356
3.3700,1.38800000E-06,0.038
3.3800,1.57800000E-06,0.0356
3.3900,1.58600000E-06,0.0355
3.4000,1.59800000E-06,0.0354
3.4100,1.50400000E-06,0.0365
3.4200,1.69400000E-06,0.0344
3.4300,1.54000000E-06,0.036
3.4400,1.58200000E-06,0.0356
3.4500,1.61000000E-06,0.0352
3.4600,1.43000000E-06,0.0374
3.4700,1.31800000E-06,0.039
3.4800,1.23000000E-06,0.0403
3.4900,1.25200000E-06,0.04
3.5000,1.18800000E-06,0.041
3.5100,1.07200000E-06,0.0432
3.5200,1.07800000E-06,0.0431
3.5300,1.16000000E-06,0.0415
3.5400,1.15000000E-06,0.0417
3.5500,1.09600000E-06,0.0427
3.5600,9.78000000E-07,0.0452
3.5700,1.07600000E-06,0.0431
3.5800,1.01000000E-06,0.0445
3.5900,1.16200000E-06,0.0415
3.6000,1.06400000E-06,0.0434
3.6100,1.11600000E-06,0.0423
3.6200,1.14600000E-06,0.0418
3.6300,1.16400000E-06,0.0415
3.6400,1.23600000E-06,0.0402
3.6500,1.26200000E-06,0.0398
3.6600,1.28400000E-06,0.0395
3.6700,1.33600000E-06,0.0387
3.6800,1.61200000E-06,0.0352
3.6900,1.62000000E-06,0.0351
3.7000,1.57400000E-06,0.0356
3.7100,1.51200000E-06,0.0364
3.7200,1.71000000E-06,0.0342
3.7300,1.67000000E-06,0.0346
3.7400,1.65000000E-06,0.0348
3.7500,1.75600000E-06,0.0337
3.7600,1.67600000E-06,0.0345
3.7700,1.52800000E-06,0.0362
3.7800,1.37600000E-06,0.0381
3.7900,1.07000000E-06,0.0432
3.8000,1.01600000E-06,0.0444
3.8100,8.96000000E-07,0.0472
3.8200,9.28000000E-07,0.0464
3.8300,8.90000000E-07,0.0474
3.8400,9.92000000E-07,0.0449
3.8500,9.62000000E-07,0.0456
3.8600,1.06800000E-06,0.0433
3.8700,1.05400000E-06,0.0436
3.8800,1.01000000E-06,0.0445
3.8900,1.08600000E-06,0.0429
3.9000,1.17000000E-06,0.0413
3.9100,1.19400000E-06,0.0409
3.9200,1.20800000E-06,0.0407
3.9300,1.21800000E-06,0.0405
3.9400,1.16800000E-06,0.0414
3.9500,1.08200000E-06,0.043
3.9600,1.04800000E-06,0.0437
3.9700,9.30000000E-07,0.0464
3.9800,8.44000000E-07,0.0487
3.9900,8.02000000E-07,0.0499
4.0000,6.38000000E-07,0.056
4.0100,5.94000000E-07,0.058
4.0200,6.48000000E-07,0.0556
4.0300,5.96000000E-07,0.0579
4.0400,6.12000000E-07,0.0572
4.0500,6.46000000E-07,0.0556
4.0600,6.20000000E-07,0.0568
4.0700,6.28000000E-07,0.0564
4.0800,6.44000000E-07,0.0557
4.0900,5.86000000E-07,0.0584
4.1000,6.64000000E-07,0.0549
4.1100,6.40000000E-07,0.0559
4.1200,6.86000000E-07,0.054
4.1300,6.44000000E-07,0.0557
4.1400,6.70000000E-07,0.0546
4.1500,6.14000000E-07,0.0571
4.1600,6.98000000E-07,0.0535
4.1700,6.68000000E-07,0.0547
4.1800,6.96000000E-07,0.0536
4.1900,6.26000000E-07,0.0565
4.2000,6.72000000E-07,0.0546
4.2100,6.56000000E-07,0.0552
4.2200,6.44000000E-07,0.0557
4.2300,5.96000000E-07,0.0579
4.2400,5.54000000E-07,0.0601
4.2500,6.22000000E-07,0.0567
4.2600,5.32000000E-07,0.0613
4.2700,5.44000000E-07,0.0606
4.2800,6.60000000E-07,0.055
4.2900,5.98000000E-07,0.0578
4.3000,5.40000000E-07,0.0609
4.3100,6.06000000E-07,0.0574
4.3200,5.42000000E-07,0.0607
4.3300,5.88000000E-07,0.0583
4.3400,5.18000000E-07,0.0621
4.3500,5.48000000E-07,0.0604
4.3600,5.34000000E-07,0.0612
4.3700,5.60000000E-07,0.0598
4.3800,5.64000000E-07,0.0595
4.3900,5.90000000E-07,0.0582
4.4000,6.74000000E-07,0.0545
4.4100,6.24000000E-07,0.0566
4.4200,6.96000000E-07,0.0536
4.4300,6.80000000E-07,0.0542
4.4400,7.84000000E-07,0.0505
4.4500,7.02000000E-07,0.0534
4.4600,7.24000000E-07,0.0526
4.4700,5.74000000E-07,0.059
4.4800,6.28000000E-07,0.0564
4.4900,6.28000000E-07,0.0564
4.5000,5.32000000E-07,0.0613
4.5100,5.34000000E-07,0.0612
4.5200,5.12000000E-07,0.0625
4.5300,5.38000000E-07,0.061
4.5400,5.58000000E-07,0.0599
4.5500,5.22000000E-07,0.0619
4.5600,5.42000000E-07,0.0607
4.5700,5.24000000E-07,0.0618
4.5800,5.26000000E-07,0.0617
4.5900,5.44000000E-07,0.0606
4.6000,5.80000000E-07,0.0587
4.6100,5.80000000E-07,0.0587
4.6200,5.24000000E-07,0.0618
4.6300,5.14000000E-07,0.0624
4.6400,5.48000000E-07,0.0604
4.6500,5.74000000E-07,0.059
4.6600,5.48000000E-07,0.0604
4.6700,5.40000000E-07,0.0609
4.6800,5.60000000E-07,0.0598
4.6900,5.74000000E-07,0.059
4.7000,5.50000000E-07,0.0603
4.7100,5.18000000E-07,0.0621
4.7200,5.16000000E-07,0.0623
4.7300,5.76000000E-07,0.0589
4.7400,5.40000000E-07,0.0609
4.7500,6.00000000E-07,0.0577
4.7600,5.38000000E-07,0.061
4.7700,5.62000000E-07,0.0597
4.7800,5.40000000E-07,0.0609
4.7900,4.42000000E-07,0.0673
4.8000,5.66000000E-07,0.0594
4.8100,5.20000000E-07,0.062
4.8200,5.32000000E-07,0.0613
4.8300,5.10000000E-07,0.0626
4.8400,4.62000000E-07,0.0658
4.8500,4.48000000E-07,0.0668
4.8600,4.48000000E-07,0.0668
4.8700,4.82000000E-07,0.0644
4.8800,4.88000000E-07,0.064
4.8900,5.30000000E-07,0.0614
4.9000,5.96000000E-07,0.0579
4.9100,5.84000000E-07,0.0585
4.9200,4.66000000E-07,0.0655
4.9300,5.52000000E-07,0.0602
4.9400,5.86000000E-07,0.0584
4.9500,5.12000000E-07,0.0625
4.9600,5.58000000E-07,0.0599
4.9700,5.94000000E-07,0.058
4.9800,5.28000000E-07,0.0615
4.9900,5.12000000E-07,0.0625
5.0000,5.52000000E-07,0.0602
5.0100,5.50000000E-07,0.0603
5.0200,4.96000000E-07,0.0635
5.0300,5.24000000E-07,0.0618
5.0400,5.30000000E-07,0.0614
5.0500,5.46000000E-07,0.0605
5.0600,6.12000000E-07,0.0572
5.0700,5.96000000E-07,0.0579
5.0800,7.26000000E-07,0.0525
5.0900,8.16000000E-07,0.0495
5.1000,9.38000000E-07,0.0462
5.1100,9.64000000E-07,0.0455
5.1200,9.48000000E-07,0.0459
5.1300,9.32000000E-07,0.0463
5.1400,8.18000000E-07,0.0494
5.1500,7.88000000E-07,0.0504
5.1600,7.38000000E-07,0.0521
5.1700,7.02000000E-07,0.0534
5.1800,6.10000000E-07,0.0573
5.1900,6.52000000E-07,0.0554
5.2000,6.42000000E-07,0.0558
5.2100,6.12000000E-07,0.0572
5.2200,5.60000000E-07,0.0598
5.2300,6.08000000E-07,0.0574
5.2400,6.64000000E-07,0.0549
5.2500,6.44000000E-07,0.0557
5.2600,6.24000000E-07,0.0566
5.2700,6.42000000E-07,0.0558
5.2800,6.02000000E-07,0.0576
5.2900,6.60000000E-07,0.055
5.3000,5.20000000E-07,0.062
5.3100,6.04000000E-07,0.0575
5.3200,5.42000000E-07,0.0607
5.3300,6.34000000E-07,0.0562
5.3400,5.98000000E-07,0.0578
5.3500,5.74000000E-07,0.059
5.3600,6.20000000E-07,0.0568
5.3700,6.18000000E-07,0.0569
5.3800,6.68000000E-07,0.0547
5.3900,6.30000000E-07,0.0563
5.4000,6.22000000E-07,0.0567
5.4100,6.28000000E-07,0.0564
5.4200,5.96000000E-07,0.0579
5.4300,6.36000000E-07,0.0561
5.4400,5.72000000E-07,0.0591
5.4500,5.38000000E-07,0.061
5.4600,5.54000000E-07,0.0601
5.4700,5.12000000E-07,0.0625
5.4800,5.46000000E-07,0.0605
5.4900,5.44000000E-07,0.0606
5.5000,4.94000000E-07,0.0636
5.5100,4.90000000E-07,0.0639
5.5200,5.00000000E-07,0.0632
5.5300,5.02000000E-07,0.0631
5.5400,5.28000000E-07,0.0615
5.5500,5.56000000E-07,0.06
5.5600,5.82000000E-07,0.0586
5.5700,6.34000000E-07,0.0562
5.5800,7.18000000E-07,0.0528
5.5900,9.80000000E-07,0.0452
5.6000,1.05600000E-06,0.0435
5.6100,1.00600000E-06,0.0446
5.6200,1.17400000E-06,0.0413
5.6300,1.18400000E-06,0.0411
5.6400,1.18800000E-06,0.041
5.6500,1.11600000E-06,0.0423
5.6600,9.28000000E-07,0.0464
5.6700,8.28000000E-07,0.0491
5.6800,6.56000000E-07,0.0552
5.6900,6.38000000E-07,0.056
5.7000,5.50000000E-07,0.0603
5.7100,5.36000000E-07,0.0611
5.7200,5.08000000E-07,0.0627
5.7300,5.12000000E-07,0.0625
5.7400,5.42000000E-07,0.0607
5.7500,5.14000000E-07,0.0624
5.7600,5.40000000E-07,0.0609
5.7700,4.98000000E-07,0.0634
5.7800,4.88000000E-07,0.064
5.7900,5.42000000E-07,0.0607
5.8000,5.24000000E-07,0.0618
5.8100,5.00000000E-07,0.0632
5.8200,5.74000000E-07,0.059
5.8300,5.18000000E-07,0.0621
5.8400,5.10000000E-07,0.0626
5.8500,5.34000000E-07,0.0612
5.8600,4.88000000E-07,0.064
5.8700,5.62000000E-07,0.0597
5.8800,5.50000000E-07,0.0603
5.8900,6.08000000E-07,0.0574
5.9000,5.44000000E-07,0.0606
5.9100,6.28000000E-07,0.0564
5.9200,5.92000000E-07,0.0581
5.9300,6.16000000E-07,0.057
5.9400,5.10000000E-07,0.0626
5.9500,4.94000000E-07,0.0636
5.9600,4.60000000E-07,0.0659
5.9700,4.50000000E-07,0.0667
5.9800,3.76000000E-07,0.0729
5.9900,4.20000000E-07,0.069
6.0000,3.86000000E-07,0.072
6.0100,3.76000000E-07,0.0729
6.0200,3.56000000E-07,0.075
6.0300,3.48000000E-07,0.0758
6.0400,3.52000000E-07,0.0754
6.0500,4.06000000E-07,0.0702
6.0600,4.56000000E-07,0.0662
6.0700,5.44000000E-07,0.0606
6.0800,6.90000000E-07,0.0538
6.0900,7.82000000E-07,0.0506
6.1000,8.72000000E-07,0.0479
6.1100,8.42000000E-07,0.0487
6.1200,1.09400000E-06,0.0428
6.1300,9.88000000E-07,0.045
6.1400,9.56000000E-07,0.0457
6.1500,9.68000000E-07,0.0455
6.1600,8.58000000E-07,0.0483
6.1700,6.90000000E-07,0.0538
6.1800,6.58000000E-07,0.0551
6.1900,5.04000000E-07,0.063
6.2000,4.92000000E-07,0.0638
6.2100,4.04000000E-07,0.0704
6.2200,3.42000000E-07,0.0765
6.2300,3.08000000E-07,0.0806
6.2400,3.14000000E-07,0.0798
6.2500,3.18000000E-07,0.0793
6.2600,3.28000000E-07,0.0781
6.2700,3.34000000E-07,0.0774
6.2800,3.08000000E-07,0.0806
6.2900,3.18000000E-07,0.0793
6.3000,3.00000000E-07,0.0816
6.3100,3.16000000E-07,0.0796
6.3200,3.24000000E-07,0.0786
6.3300,3.08000000E-07,0.0806
6.3400,3.22000000E-07,0.0788
6.3500,3.36000000E-07,0.0772
6.3600,3.44000000E-07,0.0762
6.3700,3.76000000E-07,0.0729
6.3800,4.58000000E-07,0.0661
6.3900,4.70000000E-07,0.0652
6.4000,4.78000000E-07,0.0647
6.4100,5.40000000E-07,0.0609
6.4200,5.16000000E-07,0.0623
6.4300,4.76000000E-07,0.0648
6.4400,4.34000000E-07,0.0679
6.4500,3.88000000E-07,0.0718
6.4600,3.70000000E-07,0.0735
6.4700,3.62000000E-07,0.0743
6.4800,3.02000000E-07,0.0814
6.4900,2.72000000E-07,0.0857
6.5000,2.50000000E-07,0.0894
6.5100,2.62000000E-07,0.0874
6.5200,2.56000000E-07,0.0884
6.5300,2.52000000E-07,0.0891
6.5400,2.60000000E-07,0.0877
6.5500,3.06000000E-07,0.0808
6.5600,3.40000000E-07,0.0767
6.5700,3.92000000E-07,0.0714
6.5800,4.22000000E-07,0.0688
6.5900,4.62000000E-07,0.0658
6.6000,5.00000000E-07,0.0632
6.6100,5.28000000E-07,0.0615
6.6200,5.42000000E-07,0.0607
6.6300,4.76000000E-07,0.0648
6.6400,4.14000000E-07,0.0695
6.6500,3.90000000E-07,0.0716
6.6600,3.48000000E-07,0.0758
6.6700,2.78000000E-07,0.0848
6.6800,2.66000000E-07,0.0867
6.6900,2.72000000E-07,0.0857
6.7000,3.14000000E-07,0.0798
6.7100,2.02000000E-07,0.0995
6.7200,2.48000000E-07,0.0898
6.7300,2.28000000E-07,0.0937
6.7400,2.02000000E-07,0.0995
6.7500,2.16000000E-07,0.0962
6.7600,2.06000000E-07,0.0985
6.7700,1.82000000E-07,0.1048
6.7800,1.82000000E-07,0.1048
6.7900,2.08000000E-07,0.0981
6.8000,2.50000000E-07,0.0894
6.8100,1.94000000E-07,0.1015
6.8200,1.70000000E-07,0.1085
6.8300,2.24000000E-07,0.0945
6.8400,2.10000000E-07,0.0976
6.8500,1.68000000E-07,0.1091
6.8600,1.86000000E-07,0.1037
6.8700,2.32000000E-07,0.0928
6.8800,2.28000000E-07,0.0937
6.8900,2.44000000E-07,0.0905
6.9000,2.62000000E-07,0.0874
6.9100,3.22000000E-07,0.0788
6.9200,2.98000000E-07,0.0819
6.9300,2.62000000E-07,0.0874
6.9400,2.74000000E-07,0.0854
6.9500,2.38000000E-07,0.0917
6.9600,2.18000000E-07,0.0958
6.9700,1.70000000E-07,0.1085
6.9800,1.68000000E-07,0.1091
6.9900,1.78000000E-07,0.106
7.0000,1.40000000E-07,0.1195
7.0100,1.06000000E-07,0.1374
7.0200,1.20000000E-07,0.1291
7.0300,1.28000000E-07,0.125
7.0400,1.48000000E-07,0.1162
7.0500,1.32000000E-07,0.1231
7.0600,1.50000000E-07,0.1155
7.0700,1.46000000E-07,0.117
7.0800,2.10000000E-07,0.0976
7.0900,1.88000000E-07,0.1031
7.1000,2.32000000E-07,0.0928
7.1100,2.72000000E-07,0.0857
7.1200,2.72000000E-07,0.0857
7.1300,3.00000000E-07,0.0816
7.1400,2.78000000E-07,0.0848
7.1500,2.10000000E-07,0.0976
7.1600,2.38000000E-07,0.0917
7.1700,1.82000000E-07,0.1048
7.1800,1.32000000E-07,0.1231
7.1900,1.32000000E-07,0.1231
7.2000,1.14000000E-07,0.1325
7.2100,1.08000000E-07,0.1361
7.2200,1.04000000E-07,0.1387
7.2300,1.06000000E-07,0.1374
7.2400,7.80000000E-08,0.1601
7.2500,8.40000000E-08,0.1543
7.2600,9.40000000E-08,0.1459
7.2700,9.40000000E-08,0.1459
7.2800,8.80000000E-08,0.1508
7.2900,7.00000000E-08,0.169
7.3000,9.20000000E-08,0.1474
7.3100,7.80000000E-08,0.1601
7.3200,9.40000000E-08,0.1459
7.3300,9.40000000E-08,0.1459
7.3400,9.40000000E-08,0.1459
7.3500,9.40000000E-08,0.1459
7.3600,8.40000000E-08,0.1543
7.3700,9.00000000E-08,0.1491
