Energy_MeV,F8_Response,Relative_Error
2.3900,2.00200000E-06,0.0316
2.4000,2.04400000E-06,0.0313
2.4100,2.05000000E-06,0.0312
2.4200,2.16200000E-06,0.0304
2.4300,1.93800000E-06,0.0321
2.4400,1.95200000E-06,0.032
2.4500,1.99200000E-06,0.0317
2.4600,2.13200000E-06,0.0306
2.4700,2.16800000E-06,0.0304
2.4800,2.24400000E-06,0.0299
2.4900,2.17200000E-06,0.0303
2.5000,2.17600000E-06,0.0303
2.5100,2.20400000E-06,0.0301
2.5200,2.26200000E-06,0.0297
2.5300,2.07800000E-06,0.031
2.5400,2.14200000E-06,0.0306
2.5500,1.97600000E-06,0.0318
2.5600,1.95800000E-06,0.032
2.5700,1.90800000E-06,0.0324
2.5800,1.90200000E-06,0.0324
2.5900,1.96000000E-06,0.0319
2.6000,1.96000000E-06,0.0319
2.6100,1.93800000E-06,0.0321
2.6200,2.05600000E-06,0.0312
2.6300,2.05000000E-06,0.0312
2.6400,2.04200000E-06,0.0313
2.6500,2.11800000E-06,0.0307
2.6600,2.09400000E-06,0.0309
2.6700,2.26200000E-06,0.0297
2.6800,2.28200000E-06,0.0296
2.6900,2.38200000E-06,0.029
2.7000,2.51800000E-06,0.0282
2.7100,2.59400000E-06,0.0278
2.7200,2.66800000E-06,0.0274
2.7300,2.82000000E-06,0.0266
2.7400,3.05600000E-06,0.0256
2.7500,2.81400000E-06,0.0267
2.7600,2.62000000E-06,0.0276
2.7700,2.45400000E-06,0.0285
2.7800,2.49200000E-06,0.0283
2.7900,2.38800000E-06,0.0289
2.8000,2.27000000E-06,0.0297
2.8100,2.34400000E-06,0.0292
2.8200,2.57200000E-06,0.0279
2.8300,2.44000000E-06,0.0286
2.8400,2.33000000E-06,0.0293
2.8500,2.36600000E-06,0.0291
2.8600,2.30400000E-06,0.0295
2.8700,2.01800000E-06,0.0315
2.8800,2.03400000E-06,0.0314
2.8900,2.04000000E-06,0.0313
2.9000,2.06600000E-06,0.0311
2.9100,2.21800000E-06,0.03
2.9200,2.11400000E-06,0.0308
2.9300,1.99000000E-06,0.0317
2.9400,2.10600000E-06,0.0308
2.9500,2.04400000E-06,0.0313
2.9600,2.20400000E-06,0.0301
2.9700,2.15800000E-06,0.0304
2.9800,2.03400000E-06,0.0314
2.9900,2.29200000E-06,0.0295
3.0000,2.48400000E-06,0.0284
3.0100,2.39600000E-06,0.0289
3.0200,2.28600000E-06,0.0296
3.0300,2.20800000E-06,0.0301
3.0400,1.96800000E-06,0.0319
3.0500,1.96800000E-06,0.0319
3.0600,1.94600000E-06,0.0321
3.0700,1.92200000E-06,0.0323
3.0800,1.82200000E-06,0.0331
3.0900,1.97200000E-06,0.0318
3.1000,1.89200000E-06,0.0325
3.1100,1.87600000E-06,0.0327
3.1200,1.99400000E-06,0.0317
3.1300,1.89200000E-06,0.0325
3.1400,2.05200000E-06,0.0312
3.1500,2.08600000E-06,0.031
3.1600,2.35200000E-06,0.0292
3.1700,2.38200000E-06,0.029
3.1800,2.49200000E-06,0.0283
3.1900,2.68600000E-06,0.0273
3.2000,2.69800000E-06,0.0272
3.2100,2.70200000E-06,0.0272
3.2200,2.71200000E-06,0.0272
3.2300,2.61600000E-06,0.0277
3.2400,2.74400000E-06,0.027
3.2500,2.55200000E-06,0.028
3.2600,2.43000000E-06,0.0287
3.2700,2.17600000E-06,0.0303
3.2800,2.09200000E-06,0.0309
3.2900,1.95200000E-06,0.032
3.3000,1.89400000E-06,0.0325
3.3100,1.90200000E-06,0.0324
3.3200,1.83000000E-06,0.0331
3.3300,2.08400000E-06,0.031
3.3400,2.08200000E-06,0.031
3.3500,2.14400000E-06,0.0305
3.3600,2.18000000E-06,0.0303
3.3700,2.04600000E-06,0.0313
3.3800,2.19800000E-06,0.0302
3.3900,2.29600000E-06,0.0295
3.4000,2.27200000E-06,0.0297
3.4100,2.22000000E-06,0.03
3.4200,2.43800000E-06,0.0286
3.4300,2.32200000E-06,0.0293
3.4400,2.22600000E-06,0.03
3.4500,2.31000000E-06,0.0294
3.4600,2.02000000E-06,0.0315
3.4700,1.92600000E-06,0.0322
3.4800,1.81200000E-06,0.0332
3.4900,1.84000000E-06,0.033
3.5000,1.70400000E-06,0.0343
3.5100,1.67800000E-06,0.0345
3.5200,1.54400000E-06,0.036
3.5300,1.62800000E-06,0.035
3.5400,1.60000000E-06,0.0354
3.5500,1.58000000E-06,0.0356
3.5600,1.58600000E-06,0.0355
3.5700,1.50000000E-06,0.0365
3.5800,1.56200000E-06,0.0358
3.5900,1.49200000E-06,0.0366
3.6000,1.49000000E-06,0.0366
3.6100,1.57400000E-06,0.0356
3.6200,1.56600000E-06,0.0357
3.6300,1.69400000E-06,0.0344
3.6400,1.71800000E-06,0.0341
3.6500,1.91000000E-06,0.0324
3.6600,1.88600000E-06,0.0326
3.6700,2.00000000E-06,0.0316
3.6800,2.27600000E-06,0.0296
3.6900,2.29400000E-06,0.0295
3.7000,2.29200000E-06,0.0295
3.7100,2.24400000E-06,0.0299
3.7200,2.34200000E-06,0.0292
3.7300,2.46000000E-06,0.0285
3.7400,2.52600000E-06,0.0281
3.7500,2.49800000E-06,0.0283
3.7600,2.42000000E-06,0.0287
3.7700,2.06000000E-06,0.0312
3.7800,1.89600000E-06,0.0325
3.7900,1.60600000E-06,0.0353
3.8000,1.44400000E-06,0.0372
3.8100,1.35000000E-06,0.0385
3.8200,1.27400000E-06,0.0396
3.8300,1.37200000E-06,0.0382
3.8400,1.42400000E-06,0.0375
3.8500,1.34200000E-06,0.0386
3.8600,1.47200000E-06,0.0369
3.8700,1.51600000E-06,0.0363
3.8800,1.52200000E-06,0.0362
3.8900,1.57000000E-06,0.0357
3.9000,1.63000000E-06,0.035
3.9100,1.88800000E-06,0.0325
3.9200,1.79600000E-06,0.0334
3.9300,1.69800000E-06,0.0343
3.9400,1.73600000E-06,0.0339
3.9500,1.50600000E-06,0.0364
3.9600,1.47800000E-06,0.0368
3.9700,1.23600000E-06,0.0402
3.9800,1.18800000E-06,0.041
3.9900,1.08600000E-06,0.0429
4.0000,1.00400000E-06,0.0446
4.0100,9.26000000E-07,0.0465
4.0200,8.84000000E-07,0.0476
4.0300,9.00000000E-07,0.0471
4.0400,9.28000000E-07,0.0464
4.0500,9.20000000E-07,0.0466
4.0600,9.26000000E-07,0.0465
4.0700,8.34000000E-07,0.049
4.0800,9.16000000E-07,0.0467
4.0900,8.30000000E-07,0.0491
4.1000,9.46000000E-07,0.046
4.1100,9.36000000E-07,0.0462
4.1200,9.66000000E-07,0.0455
4.1300,9.70000000E-07,0.0454
4.1400,9.60000000E-07,0.0456
4.1500,9.74000000E-07,0.0453
4.1600,1.00800000E-06,0.0445
4.1700,9.32000000E-07,0.0463
4.1800,1.01000000E-06,0.0445
4.1900,9.60000000E-07,0.0456
4.2000,8.98000000E-07,0.0472
4.2100,8.88000000E-07,0.0475
4.2200,9.28000000E-07,0.0464
4.2300,8.72000000E-07,0.0479
4.2400,7.98000000E-07,0.0501
4.2500,8.80000000E-07,0.0477
4.2600,7.84000000E-07,0.0505
4.2700,8.56000000E-07,0.0483
4.2800,8.10000000E-07,0.0497
4.2900,7.34000000E-07,0.0522
4.3000,8.14000000E-07,0.0496
4.3100,8.62000000E-07,0.0482
4.3200,7.94000000E-07,0.0502
4.3300,8.24000000E-07,0.0493
4.3400,7.08000000E-07,0.0531
4.3500,8.26000000E-07,0.0492
4.3600,7.62000000E-07,0.0512
4.3700,8.40000000E-07,0.0488
4.3800,8.10000000E-07,0.0497
4.3900,9.24000000E-07,0.0465
4.4000,9.46000000E-07,0.046
4.4100,9.00000000E-07,0.0471
4.4200,9.66000000E-07,0.0455
4.4300,9.46000000E-07,0.046
4.4400,1.14000000E-06,0.0419
4.4500,1.03800000E-06,0.0439
4.4600,1.01000000E-06,0.0445
4.4700,9.04000000E-07,0.047
4.4800,8.60000000E-07,0.0482
4.4900,7.76000000E-07,0.0508
4.5000,7.52000000E-07,0.0516
4.5100,8.10000000E-07,0.0497
4.5200,7.16000000E-07,0.0529
4.5300,7.74000000E-07,0.0508
4.5400,7.48000000E-07,0.0517
4.5500,7.38000000E-07,0.0521
4.5600,7.56000000E-07,0.0514
4.5700,7.06000000E-07,0.0532
4.5800,8.40000000E-07,0.0488
4.5900,7.28000000E-07,0.0524
4.6000,8.32000000E-07,0.049
4.6100,7.56000000E-07,0.0514
4.6200,7.08000000E-07,0.0531
4.6300,7.58000000E-07,0.0514
4.6400,8.26000000E-07,0.0492
4.6500,8.48000000E-07,0.0486
4.6600,8.64000000E-07,0.0481
4.6700,7.70000000E-07,0.051
4.6800,7.72000000E-07,0.0509
4.6900,7.76000000E-07,0.0508
4.7000,7.56000000E-07,0.0514
4.7100,7.06000000E-07,0.0532
4.7200,8.04000000E-07,0.0499
4.7300,8.06000000E-07,0.0498
4.7400,7.58000000E-07,0.0514
4.7500,7.86000000E-07,0.0504
4.7600,7.66000000E-07,0.0511
4.7700,7.92000000E-07,0.0503
4.7800,7.54000000E-07,0.0515
4.7900,7.16000000E-07,0.0529
4.8000,7.62000000E-07,0.0512
4.8100,7.46000000E-07,0.0518
4.8200,7.38000000E-07,0.0521
4.8300,6.92000000E-07,0.0538
4.8400,7.24000000E-07,0.0526
4.8500,7.40000000E-07,0.052
4.8600,6.96000000E-07,0.0536
4.8700,7.18000000E-07,0.0528
4.8800,7.16000000E-07,0.0529
4.8900,7.26000000E-07,0.0525
4.9000,7.60000000E-07,0.0513
4.9100,7.36000000E-07,0.0521
4.9200,7.08000000E-07,0.0531
4.9300,7.18000000E-07,0.0528
4.9400,7.78000000E-07,0.0507
4.9500,7.70000000E-07,0.051
4.9600,7.86000000E-07,0.0504
4.9700,7.58000000E-07,0.0514
4.9800,7.00000000E-07,0.0535
4.9900,7.92000000E-07,0.0503
5.0000,8.10000000E-07,0.0497
5.0100,7.68000000E-07,0.051
5.0200,6.80000000E-07,0.0542
5.0300,7.84000000E-07,0.0505
5.0400,7.12000000E-07,0.053
5.0500,7.64000000E-07,0.0512
5.0600,7.66000000E-07,0.0511
5.0700,9.66000000E-07,0.0455
5.0800,9.54000000E-07,0.0458
5.0900,1.16200000E-06,0.0415
5.1000,1.31000000E-06,0.0391
5.1100,1.38800000E-06,0.038
5.1200,1.38400000E-06,0.038
5.1300,1.32800000E-06,0.0388
5.1400,1.25400000E-06,0.0399
5.1500,1.14400000E-06,0.0418
5.1600,1.09200000E-06,0.0428
5.1700,9.78000000E-07,0.0452
5.1800,1.00400000E-06,0.0446
5.1900,9.74000000E-07,0.0453
5.2000,9.24000000E-07,0.0465
5.2100,9.12000000E-07,0.0468
5.2200,8.08000000E-07,0.0498
5.2300,8.72000000E-07,0.0479
5.2400,8.76000000E-07,0.0478
5.2500,9.44000000E-07,0.046
5.2600,8.68000000E-07,0.048
5.2700,9.22000000E-07,0.0466
5.2800,8.94000000E-07,0.0473
5.2900,8.74000000E-07,0.0478
5.3000,8.36000000E-07,0.0489
5.3100,8.84000000E-07,0.0476
5.3200,8.52000000E-07,0.0485
5.3300,8.14000000E-07,0.0496
5.3400,7.64000000E-07,0.0512
5.3500,8.62000000E-07,0.0482
5.3600,8.60000000E-07,0.0482
5.3700,8.16000000E-07,0.0495
5.3800,8.86000000E-07,0.0475
5.3900,8.48000000E-07,0.0486
5.4000,8.72000000E-07,0.0479
5.4100,8.44000000E-07,0.0487
5.4200,8.46000000E-07,0.0486
5.4300,9.38000000E-07,0.0462
5.4400,7.94000000E-07,0.0502
5.4500,7.84000000E-07,0.0505
5.4600,7.12000000E-07,0.053
5.4700,6.92000000E-07,0.0538
5.4800,7.62000000E-07,0.0512
5.4900,8.04000000E-07,0.0499
5.5000,6.72000000E-07,0.0546
5.5100,6.54000000E-07,0.0553
5.5200,7.26000000E-07,0.0525
5.5300,6.98000000E-07,0.0535
5.5400,7.18000000E-07,0.0528
5.5500,7.06000000E-07,0.0532
5.5600,8.06000000E-07,0.0498
5.5700,9.18000000E-07,0.0467
5.5800,1.05600000E-06,0.0435
5.5900,1.35800000E-06,0.0384
5.6000,1.53400000E-06,0.0361
5.6100,1.66000000E-06,0.0347
5.6200,1.67200000E-06,0.0346
5.6300,1.61200000E-06,0.0352
5.6400,1.72400000E-06,0.0341
5.6500,1.63800000E-06,0.0349
5.6600,1.35600000E-06,0.0384
5.6700,1.24400000E-06,0.0401
5.6800,1.00400000E-06,0.0446
5.6900,8.98000000E-07,0.0472
5.7000,8.02000000E-07,0.0499
5.7100,7.80000000E-07,0.0506
5.7200,7.76000000E-07,0.0508
5.7300,7.40000000E-07,0.052
5.7400,7.80000000E-07,0.0506
5.7500,7.62000000E-07,0.0512
5.7600,7.62000000E-07,0.0512
5.7700,7.86000000E-07,0.0504
5.7800,7.38000000E-07,0.0521
5.7900,8.30000000E-07,0.0491
5.8000,6.88000000E-07,0.0539
5.8100,7.34000000E-07,0.0522
5.8200,7.82000000E-07,0.0506
5.8300,7.24000000E-07,0.0526
5.8400,8.02000000E-07,0.0499
5.8500,7.70000000E-07,0.051
5.8600,7.62000000E-07,0.0512
5.8700,8.82000000E-07,0.0476
5.8800,8.44000000E-07,0.0487
5.8900,8.42000000E-07,0.0487
5.9000,8.42000000E-07,0.0487
5.9100,8.40000000E-07,0.0488
5.9200,7.60000000E-07,0.0513
5.9300,8.36000000E-07,0.0489
5.9400,6.94000000E-07,0.0537
5.9500,6.82000000E-07,0.0542
5.9600,5.98000000E-07,0.0578
5.9700,6.42000000E-07,0.0558
5.9800,5.46000000E-07,0.0605
5.9900,5.50000000E-07,0.0603
6.0000,4.92000000E-07,0.0638
6.0100,5.16000000E-07,0.0623
6.0200,4.60000000E-07,0.0659
6.0300,5.36000000E-07,0.0611
6.0400,5.34000000E-07,0.0612
6.0500,5.04000000E-07,0.063
6.0600,6.02000000E-07,0.0576
6.0700,7.28000000E-07,0.0524
6.0800,8.92000000E-07,0.0474
6.0900,1.03800000E-06,0.0439
6.1000,1.18200000E-06,0.0411
6.1100,1.31000000E-06,0.0391
6.1200,1.47400000E-06,0.0368
6.1300,1.51200000E-06,0.0364
6.1400,1.43800000E-06,0.0373
6.1500,1.44800000E-06,0.0372
6.1600,1.20600000E-06,0.0407
6.1700,1.04600000E-06,0.0437
6.1800,9.06000000E-07,0.047
6.1900,7.66000000E-07,0.0511
6.2000,7.14000000E-07,0.0529
6.2100,5.92000000E-07,0.0581
6.2200,5.32000000E-07,0.0613
6.2300,4.78000000E-07,0.0647
6.2400,4.48000000E-07,0.0668
6.2500,4.44000000E-07,0.0671
6.2600,4.66000000E-07,0.0655
6.2700,4.10000000E-07,0.0698
6.2800,4.50000000E-07,0.0667
6.2900,4.16000000E-07,0.0693
6.3000,4.26000000E-07,0.0685
6.3100,4.64000000E-07,0.0657
6.3200,4.40000000E-07,0.0674
6.3300,4.54000000E-07,0.0664
6.3400,4.20000000E-07,0.069
6.3500,4.70000000E-07,0.0652
6.3600,5.26000000E-07,0.0617
6.3700,5.44000000E-07,0.0606
6.3800,6.86000000E-07,0.054
6.3900,6.62000000E-07,0.055
6.4000,6.82000000E-07,0.0542
6.4100,7.66000000E-07,0.0511
6.4200,7.30000000E-07,0.0523
6.4300,7.16000000E-07,0.0529
6.4400,6.54000000E-07,0.0553
6.4500,5.68000000E-07,0.0593
6.4600,5.40000000E-07,0.0609
6.4700,4.90000000E-07,0.0639
6.4800,4.56000000E-07,0.0662
6.4900,4.24000000E-07,0.0687
6.5000,3.38000000E-07,0.0769
6.5100,3.98000000E-07,0.0709
6.5200,3.98000000E-07,0.0709
6.5300,4.08000000E-07,0.07
6.5400,3.88000000E-07,0.0718
6.5500,4.08000000E-07,0.07
6.5600,4.70000000E-07,0.0652
6.5700,5.40000000E-07,0.0609
6.5800,6.10000000E-07,0.0573
6.5900,6.38000000E-07,0.056
6.6000,7.04000000E-07,0.0533
6.6100,7.74000000E-07,0.0508
6.6200,7.60000000E-07,0.0513
6.6300,6.46000000E-07,0.0556
6.6400,6.40000000E-07,0.0559
6.6500,5.78000000E-07,0.0588
6.6600,5.36000000E-07,0.0611
6.6700,4.36000000E-07,0.0677
6.6800,4.32000000E-07,0.068
6.6900,4.48000000E-07,0.0668
6.7000,3.66000000E-07,0.0739
6.7100,3.76000000E-07,0.0729
6.7200,3.34000000E-07,0.0774
6.7300,3.26000000E-07,0.0783
6.7400,3.00000000E-07,0.0816
6.7500,2.80000000E-07,0.0845
6.7600,3.44000000E-07,0.0762
6.7700,3.00000000E-07,0.0816
6.7800,2.68000000E-07,0.0864
6.7900,2.98000000E-07,0.0819
6.8000,3.08000000E-07,0.0806
6.8100,2.66000000E-07,0.0867
6.8200,2.84000000E-07,0.0839
6.8300,3.04000000E-07,0.0811
6.8400,2.88000000E-07,0.0833
6.8500,3.04000000E-07,0.0811
6.8600,3.08000000E-07,0.0806
6.8700,2.98000000E-07,0.0819
6.8800,3.42000000E-07,0.0765
6.8900,3.60000000E-07,0.0745
6.9000,3.86000000E-07,0.072
6.9100,4.34000000E-07,0.0679
6.9200,3.90000000E-07,0.0716
6.9300,4.56000000E-07,0.0662
6.9400,3.84000000E-07,0.0722
6.9500,3.64000000E-07,0.0741
6.9600,3.62000000E-07,0.0743
6.9700,2.46000000E-07,0.0902
6.9800,2.62000000E-07,0.0874
6.9900,1.98000000E-07,0.1005
7.0000,2.12000000E-07,0.0971
7.0100,1.50000000E-07,0.1155
7.0200,1.62000000E-07,0.1111
7.0300,1.58000000E-07,0.1125
7.0400,1.88000000E-07,0.1031
7.0500,1.72000000E-07,0.1078
7.0600,2.06000000E-07,0.0985
7.0700,2.32000000E-07,0.0928
7.0800,2.86000000E-07,0.0836
7.0900,3.02000000E-07,0.0814
7.1000,3.68000000E-07,0.0737
7.1100,3.92000000E-07,0.0714
7.1200,3.38000000E-07,0.0769
7.1300,3.96000000E-07,0.0711
7.1400,4.12000000E-07,0.0697
7.1500,3.08000000E-07,0.0806
7.1600,2.54000000E-07,0.0887
7.1700,2.68000000E-07,0.0864
7.1800,1.80000000E-07,0.1054
7.1900,1.44000000E-07,0.1179
7.2000,1.44000000E-07,0.1179
7.2100,1.12000000E-07,0.1336
7.2200,1.24000000E-07,0.127
7.2300,1.36000000E-07,0.1213
7.2400,9.40000000E-08,0.1459
7.2500,1.34000000E-07,0.1222
7.2600,1.14000000E-07,0.1325
7.2700,1.04000000E-07,0.1387
7.2800,1.04000000E-07,0.1387
7.2900,1.12000000E-07,0.1336
7.3000,1.10000000E-07,0.1348
7.3100,8.40000000E-08,0.1543
7.3200,1.24000000E-07,0.127
7.3300,1.24000000E-07,0.127
7.3400,9.40000000E-08,0.1459
7.3500,1.36000000E-07,0.1213
7.3600,1.14000000E-07,0.1325
7.3700,1.22000000E-07,0.128
