Energy_MeV,F8_Response,Relative_Error
0.9400,2.37400000E-06,0.029
0.9500,2.56000000E-06,0.028
0.9600,2.25200000E-06,0.0298
0.9700,2.55800000E-06,0.028
0.9800,2.62600000E-06,0.0276
0.9900,2.89000000E-06,0.0263
1.0000,3.38000000E-06,0.0243
1.0100,3.80000000E-06,0.0229
1.0200,3.69800000E-06,0.0233
1.0300,3.31600000E-06,0.0246
1.0400,2.94400000E-06,0.0261
1.0500,2.38600000E-06,0.029
1.0600,2.05800000E-06,0.0312
1.0700,1.94000000E-06,0.0321
1.0800,2.10400000E-06,0.0308
1.0900,1.99400000E-06,0.0317
1.1000,2.15000000E-06,0.0305
1.1100,2.24000000E-06,0.0299
1.1200,2.33800000E-06,0.0292
1.1300,2.36800000E-06,0.0291
1.1400,2.41400000E-06,0.0288
1.1500,2.60200000E-06,0.0277
1.1600,2.68800000E-06,0.0273
1.1700,2.60600000E-06,0.0277
1.1800,2.48400000E-06,0.0284
1.1900,2.39800000E-06,0.0289
1.2000,2.27600000E-06,0.0296
1.2100,2.15200000E-06,0.0305
1.2200,2.08600000E-06,0.031
1.2300,2.00200000E-06,0.0316
1.2400,1.90800000E-06,0.0324
1.2500,1.94600000E-06,0.0321
1.2600,2.02400000E-06,0.0314
1.2700,2.01800000E-06,0.0315
1.2800,2.11000000E-06,0.0308
1.2900,2.09000000E-06,0.0309
1.3000,2.07400000E-06,0.0311
1.3100,2.08400000E-06,0.031
1.3200,2.02000000E-06,0.0315
1.3300,2.08400000E-06,0.031
1.3400,2.15400000E-06,0.0305
1.3500,2.27000000E-06,0.0297
1.3600,2.27800000E-06,0.0296
1.3700,2.28800000E-06,0.0296
1.3800,2.39400000E-06,0.0289
1.3900,2.23000000E-06,0.0299
1.4000,2.17600000E-06,0.0303
1.4100,2.10600000E-06,0.0308
1.4200,2.09800000E-06,0.0309
1.4300,2.03600000E-06,0.0313
1.4400,1.94800000E-06,0.032
1.4500,2.01800000E-06,0.0315
1.4600,1.86000000E-06,0.0328
1.4700,1.95000000E-06,0.032
1.4800,1.84200000E-06,0.033
1.4900,1.91000000E-06,0.0324
1.5000,1.97400000E-06,0.0318
1.5100,1.89000000E-06,0.0325
1.5200,1.87000000E-06,0.0327
1.5300,1.88000000E-06,0.0326
1.5400,1.81000000E-06,0.0332
1.5500,1.90600000E-06,0.0324
1.5600,1.92400000E-06,0.0322
1.5700,1.95000000E-06,0.032
1.5800,2.05200000E-06,0.0312
1.5900,2.26400000E-06,0.0297
1.6000,2.48200000E-06,0.0284
1.6100,2.57400000E-06,0.0279
1.6200,2.49600000E-06,0.0283
1.6300,2.56200000E-06,0.0279
1.6400,2.35600000E-06,0.0291
1.6500,1.98800000E-06,0.0317
1.6600,1.94400000E-06,0.0321
1.6700,1.94400000E-06,0.0321
1.6800,1.97400000E-06,0.0318
1.6900,2.06200000E-06,0.0311
1.7000,2.07200000E-06,0.0311
1.7100,2.20200000E-06,0.0301
1.7200,2.18600000E-06,0.0302
1.7300,2.20400000E-06,0.0301
1.7400,2.05000000E-06,0.0312
1.7500,1.88400000E-06,0.0326
1.7600,1.85000000E-06,0.0329
1.7700,1.86600000E-06,0.0327
1.7800,2.11800000E-06,0.0307
1.7900,2.18000000E-06,0.0303
1.8000,2.41600000E-06,0.0288
1.8100,2.50600000E-06,0.0283
1.8200,2.40400000E-06,0.0288
1.8300,2.18400000E-06,0.0303
1.8400,1.97800000E-06,0.0318
1.8500,1.74800000E-06,0.0338
1.8600,1.73400000E-06,0.034
1.8700,1.74000000E-06,0.0339
1.8800,1.77200000E-06,0.0336
1.8900,1.68800000E-06,0.0344
1.9000,1.72600000E-06,0.034
1.9100,1.87600000E-06,0.0327
1.9200,1.95200000E-06,0.032
1.9300,1.93400000E-06,0.0322
1.9400,1.76200000E-06,0.0337
1.9500,1.79200000E-06,0.0334
1.9600,1.81000000E-06,0.0332
1.9700,1.85400000E-06,0.0328
1.9800,1.76400000E-06,0.0337
1.9900,1.77600000E-06,0.0336
2.0000,1.83600000E-06,0.033
2.0100,1.80800000E-06,0.0333
2.0200,1.68000000E-06,0.0345
2.0300,1.65200000E-06,0.0348
2.0400,1.51800000E-06,0.0363
2.0500,1.63400000E-06,0.035
2.0600,1.52200000E-06,0.0362
2.0700,1.56600000E-06,0.0357
2.0800,1.49600000E-06,0.0366
2.0900,1.51000000E-06,0.0364
2.1000,1.54200000E-06,0.036
2.1100,1.55800000E-06,0.0358
2.1200,1.56000000E-06,0.0358
2.1300,1.47800000E-06,0.0368
2.1400,1.41000000E-06,0.0377
2.1500,1.63200000E-06,0.035
2.1600,1.46600000E-06,0.0369
2.1700,1.69800000E-06,0.0343
2.1800,1.78600000E-06,0.0335
2.1900,2.08400000E-06,0.031
2.2000,2.35400000E-06,0.0291
2.2100,2.62200000E-06,0.0276
2.2200,2.66400000E-06,0.0274
2.2300,2.52800000E-06,0.0281
2.2400,2.31400000E-06,0.0294
2.2500,1.97200000E-06,0.0318
2.2600,1.79800000E-06,0.0334
2.2700,1.71000000E-06,0.0342
2.2800,1.78600000E-06,0.0335
2.2900,1.73000000E-06,0.034
2.3000,1.77200000E-06,0.0336
2.3100,1.65800000E-06,0.0347
2.3200,1.64800000E-06,0.0348
2.3300,1.58800000E-06,0.0355
2.3400,1.53600000E-06,0.0361
2.3500,1.33600000E-06,0.0387
2.3600,1.42800000E-06,0.0374
2.3700,1.50200000E-06,0.0365
2.3800,1.38400000E-06,0.038
2.3900,1.40200000E-06,0.0378
2.4000,1.38600000E-06,0.038
2.4100,1.36000000E-06,0.0383
2.4200,1.45800000E-06,0.037
2.4300,1.39600000E-06,0.0379
2.4400,1.26400000E-06,0.0398
2.4500,1.34800000E-06,0.0385
2.4600,1.41600000E-06,0.0376
2.4700,1.51800000E-06,0.0363
2.4800,1.56800000E-06,0.0357
2.4900,1.48800000E-06,0.0367
2.5000,1.60400000E-06,0.0353
2.5100,1.64000000E-06,0.0349
2.5200,1.56000000E-06,0.0358
2.5300,1.43000000E-06,0.0374
2.5400,1.45200000E-06,0.0371
2.5500,1.33000000E-06,0.0388
2.5600,1.36800000E-06,0.0382
2.5700,1.36800000E-06,0.0382
2.5800,1.33800000E-06,0.0387
2.5900,1.36200000E-06,0.0383
2.6000,1.32800000E-06,0.0388
2.6100,1.32200000E-06,0.0389
2.6200,1.31200000E-06,0.039
2.6300,1.40200000E-06,0.0378
2.6400,1.33400000E-06,0.0387
2.6500,1.52600000E-06,0.0362
2.6600,1.49000000E-06,0.0366
2.6700,1.56000000E-06,0.0358
2.6800,1.59400000E-06,0.0354
2.6900,1.65600000E-06,0.0348
2.7000,1.71800000E-06,0.0341
2.7100,1.82600000E-06,0.0331
2.7200,1.98600000E-06,0.0317
2.7300,1.99800000E-06,0.0316
2.7400,2.10000000E-06,0.0309
2.7500,1.94600000E-06,0.0321
2.7600,1.85200000E-06,0.0329
2.7700,1.77000000E-06,0.0336
2.7800,1.76200000E-06,0.0337
2.7900,1.63200000E-06,0.035
2.8000,1.56200000E-06,0.0358
2.8100,1.62600000E-06,0.0351
2.8200,1.70400000E-06,0.0343
2.8300,1.61600000E-06,0.0352
2.8400,1.66400000E-06,0.0347
2.8500,1.56800000E-06,0.0357
2.8600,1.58000000E-06,0.0356
2.8700,1.44200000E-06,0.0372
2.8800,1.46400000E-06,0.037
2.8900,1.29600000E-06,0.0393
2.9000,1.39000000E-06,0.0379
2.9100,1.47600000E-06,0.0368
2.9200,1.52600000E-06,0.0362
2.9300,1.45200000E-06,0.0371
2.9400,1.41400000E-06,0.0376
2.9500,1.40800000E-06,0.0377
2.9600,1.47000000E-06,0.0369
2.9700,1.49800000E-06,0.0365
2.9800,1.45400000E-06,0.0371
2.9900,1.63600000E-06,0.035
3.0000,1.74800000E-06,0.0338
3.0100,1.59800000E-06,0.0354
3.0200,1.59200000E-06,0.0354
3.0300,1.56800000E-06,0.0357
3.0400,1.37200000E-06,0.0382
3.0500,1.34800000E-06,0.0385
3.0600,1.43000000E-06,0.0374
3.0700,1.34800000E-06,0.0385
3.0800,1.27800000E-06,0.0396
3.0900,1.34800000E-06,0.0385
3.1000,1.35800000E-06,0.0384
3.1100,1.33000000E-06,0.0388
3.1200,1.49000000E-06,0.0366
3.1300,1.38400000E-06,0.038
3.1400,1.40600000E-06,0.0377
3.1500,1.45000000E-06,0.0371
3.1600,1.69400000E-06,0.0344
3.1700,1.62400000E-06,0.0351
3.1800,1.82600000E-06,0.0331
3.1900,1.91400000E-06,0.0323
3.2000,1.79200000E-06,0.0334
3.2100,1.97800000E-06,0.0318
3.2200,1.90200000E-06,0.0324
3.2300,1.85200000E-06,0.0329
3.2400,2.01600000E-06,0.0315
3.2500,1.79600000E-06,0.0334
3.2600,1.66600000E-06,0.0346
3.2700,1.52000000E-06,0.0363
3.2800,1.44000000E-06,0.0373
3.2900,1.28600000E-06,0.0394
3.3000,1.26600000E-06,0.0397
3.3100,1.31800000E-06,0.039
3.3200,1.37400000E-06,0.0382
3.3300,1.35800000E-06,0.0384
3.3400,1.41000000E-06,0.0377
3.3500,1.33200000E-06,0.0387
3.3600,1.47000000E-06,0.0369
3.3700,1.43400000E-06,0.0373
3.3800,1.56800000E-06,0.0357
3.3900,1.54000000E-06,0.036
3.4000,1.61800000E-06,0.0352
3.4100,1.58000000E-06,0.0356
3.4200,1.69600000E-06,0.0343
3.4300,1.59000000E-06,0.0355
3.4400,1.53000000E-06,0.0362
3.4500,1.55200000E-06,0.0359
3.4600,1.46000000E-06,0.037
3.4700,1.26800000E-06,0.0397
3.4800,1.26200000E-06,0.0398
3.4900,1.28200000E-06,0.0395
3.5000,1.18200000E-06,0.0411
3.5100,1.19000000E-06,0.041
3.5200,1.17200000E-06,0.0413
3.5300,1.08200000E-06,0.043
3.5400,1.17000000E-06,0.0413
3.5500,1.08400000E-06,0.043
3.5600,1.01200000E-06,0.0445
3.5700,1.04000000E-06,0.0439
3.5800,1.08800000E-06,0.0429
3.5900,1.03200000E-06,0.044
3.6000,1.07200000E-06,0.0432
3.6100,1.16000000E-06,0.0415
3.6200,1.06400000E-06,0.0434
3.6300,1.19800000E-06,0.0409
3.6400,1.20200000E-06,0.0408
3.6500,1.28600000E-06,0.0394
3.6600,1.21200000E-06,0.0406
3.6700,1.44600000E-06,0.0372
3.6800,1.58200000E-06,0.0356
3.6900,1.60000000E-06,0.0354
3.7000,1.65400000E-06,0.0348
3.7100,1.51800000E-06,0.0363
3.7200,1.69800000E-06,0.0343
3.7300,1.63000000E-06,0.035
3.7400,1.70600000E-06,0.0342
3.7500,1.79400000E-06,0.0334
3.7600,1.66400000E-06,0.0347
3.7700,1.56600000E-06,0.0357
3.7800,1.37800000E-06,0.0381
3.7900,1.11200000E-06,0.0424
3.8000,1.00200000E-06,0.0447
3.8100,8.64000000E-07,0.0481
3.8200,8.62000000E-07,0.0482
3.8300,9.06000000E-07,0.047
3.8400,9.82000000E-07,0.0451
3.8500,9.02000000E-07,0.0471
3.8600,1.08600000E-06,0.0429
3.8700,1.07800000E-06,0.0431
3.8800,1.04800000E-06,0.0437
3.8900,1.07400000E-06,0.0432
3.9000,1.17600000E-06,0.0412
3.9100,1.23600000E-06,0.0402
3.9200,1.14200000E-06,0.0418
3.9300,1.27000000E-06,0.0397
3.9400,1.22400000E-06,0.0404
3.9500,9.94000000E-07,0.0449
3.9600,1.03400000E-06,0.044
3.9700,8.68000000E-07,0.048
3.9800,8.16000000E-07,0.0495
3.9900,8.14000000E-07,0.0496
4.0000,6.88000000E-07,0.0539
4.0100,6.24000000E-07,0.0566
4.0200,6.54000000E-07,0.0553
4.0300,6.00000000E-07,0.0577
4.0400,5.68000000E-07,0.0593
4.0500,6.72000000E-07,0.0546
4.0600,6.92000000E-07,0.0538
4.0700,6.20000000E-07,0.0568
4.0800,6.26000000E-07,0.0565
4.0900,6.24000000E-07,0.0566
4.1000,6.68000000E-07,0.0547
4.1100,7.18000000E-07,0.0528
4.1200,7.28000000E-07,0.0524
4.1300,6.12000000E-07,0.0572
4.1400,6.80000000E-07,0.0542
4.1500,6.24000000E-07,0.0566
4.1600,7.06000000E-07,0.0532
4.1700,7.00000000E-07,0.0535
4.1800,6.68000000E-07,0.0547
4.1900,6.36000000E-07,0.0561
4.2000,6.24000000E-07,0.0566
4.2100,6.16000000E-07,0.057
4.2200,6.60000000E-07,0.055
4.2300,6.24000000E-07,0.0566
4.2400,5.62000000E-07,0.0597
4.2500,6.16000000E-07,0.057
4.2600,5.58000000E-07,0.0599
4.2700,5.20000000E-07,0.062
4.2800,5.88000000E-07,0.0583
4.2900,5.42000000E-07,0.0607
4.3000,5.16000000E-07,0.0623
4.3100,5.80000000E-07,0.0587
4.3200,4.94000000E-07,0.0636
4.3300,5.78000000E-07,0.0588
4.3400,5.12000000E-07,0.0625
4.3500,5.58000000E-07,0.0599
4.3600,5.10000000E-07,0.0626
4.3700,5.36000000E-07,0.0611
4.3800,5.90000000E-07,0.0582
4.3900,5.86000000E-07,0.0584
4.4000,6.62000000E-07,0.055
4.4100,6.56000000E-07,0.0552
4.4200,6.42000000E-07,0.0558
4.4300,6.54000000E-07,0.0553
4.4400,7.08000000E-07,0.0531
4.4500,7.58000000E-07,0.0514
4.4600,7.28000000E-07,0.0524
4.4700,5.98000000E-07,0.0578
4.4800,6.68000000E-07,0.0547
4.4900,5.92000000E-07,0.0581
4.5000,5.70000000E-07,0.0592
4.5100,5.56000000E-07,0.06
4.5200,5.12000000E-07,0.0625
4.5300,5.38000000E-07,0.061
4.5400,5.34000000E-07,0.0612
4.5500,4.96000000E-07,0.0635
4.5600,4.96000000E-07,0.0635
4.5700,5.24000000E-07,0.0618
4.5800,5.24000000E-07,0.0618
4.5900,6.12000000E-07,0.0572
4.6000,5.14000000E-07,0.0624
4.6100,5.04000000E-07,0.063
4.6200,4.80000000E-07,0.0645
4.6300,5.38000000E-07,0.061
4.6400,5.76000000E-07,0.0589
4.6500,5.94000000E-07,0.058
4.6600,5.24000000E-07,0.0618
4.6700,5.36000000E-07,0.0611
4.6800,5.14000000E-07,0.0624
4.6900,5.26000000E-07,0.0617
4.7000,5.08000000E-07,0.0627
4.7100,5.04000000E-07,0.063
4.7200,5.04000000E-07,0.063
4.7300,4.92000000E-07,0.0638
4.7400,5.38000000E-07,0.061
4.7500,5.76000000E-07,0.0589
4.7600,5.50000000E-07,0.0603
4.7700,5.10000000E-07,0.0626
4.7800,4.74000000E-07,0.065
4.7900,5.18000000E-07,0.0621
4.8000,5.22000000E-07,0.0619
4.8100,5.12000000E-07,0.0625
4.8200,4.78000000E-07,0.0647
4.8300,5.12000000E-07,0.0625
4.8400,5.26000000E-07,0.0617
4.8500,4.60000000E-07,0.0659
4.8600,5.42000000E-07,0.0607
4.8700,5.04000000E-07,0.063
4.8800,4.54000000E-07,0.0664
4.8900,5.34000000E-07,0.0612
4.9000,5.28000000E-07,0.0615
4.9100,6.00000000E-07,0.0577
4.9200,4.96000000E-07,0.0635
4.9300,5.24000000E-07,0.0618
4.9400,5.60000000E-07,0.0598
4.9500,5.02000000E-07,0.0631
4.9600,6.18000000E-07,0.0569
4.9700,6.00000000E-07,0.0577
4.9800,5.22000000E-07,0.0619
4.9900,5.26000000E-07,0.0617
5.0000,5.34000000E-07,0.0612
5.0100,5.56000000E-07,0.06
5.0200,5.02000000E-07,0.0631
5.0300,4.88000000E-07,0.064
5.0400,5.24000000E-07,0.0618
5.0500,5.46000000E-07,0.0605
5.0600,5.92000000E-07,0.0581
5.0700,6.48000000E-07,0.0556
5.0800,7.38000000E-07,0.0521
5.0900,8.32000000E-07,0.049
5.1000,9.42000000E-07,0.0461
5.1100,9.90000000E-07,0.0449
5.1200,9.44000000E-07,0.046
5.1300,8.84000000E-07,0.0476
5.1400,7.96000000E-07,0.0501
5.1500,8.52000000E-07,0.0485
5.1600,7.54000000E-07,0.0515
5.1700,6.72000000E-07,0.0546
5.1800,6.96000000E-07,0.0536
5.1900,6.50000000E-07,0.0555
5.2000,5.92000000E-07,0.0581
5.2100,5.90000000E-07,0.0582
5.2200,5.54000000E-07,0.0601
5.2300,6.20000000E-07,0.0568
5.2400,6.76000000E-07,0.0544
5.2500,6.72000000E-07,0.0546
5.2600,6.88000000E-07,0.0539
5.2700,6.68000000E-07,0.0547
5.2800,6.20000000E-07,0.0568
5.2900,6.38000000E-07,0.056
5.3000,5.60000000E-07,0.0598
5.3100,5.66000000E-07,0.0594
5.3200,5.18000000E-07,0.0621
5.3300,6.12000000E-07,0.0572
5.3400,5.64000000E-07,0.0595
5.3500,6.32000000E-07,0.0563
5.3600,5.94000000E-07,0.058
5.3700,5.24000000E-07,0.0618
5.3800,6.00000000E-07,0.0577
5.3900,6.36000000E-07,0.0561
5.4000,5.78000000E-07,0.0588
5.4100,5.94000000E-07,0.058
5.4200,5.62000000E-07,0.0597
5.4300,6.34000000E-07,0.0562
5.4400,5.48000000E-07,0.0604
5.4500,5.64000000E-07,0.0595
5.4600,5.76000000E-07,0.0589
5.4700,5.28000000E-07,0.0615
5.4800,5.38000000E-07,0.061
5.4900,5.44000000E-07,0.0606
5.5000,4.88000000E-07,0.064
5.5100,4.60000000E-07,0.0659
5.5200,4.78000000E-07,0.0647
5.5300,5.30000000E-07,0.0614
5.5400,4.54000000E-07,0.0664
5.5500,5.08000000E-07,0.0627
5.5600,5.90000000E-07,0.0582
5.5700,6.42000000E-07,0.0558
5.5800,7.30000000E-07,0.0523
5.5900,9.16000000E-07,0.0467
5.6000,1.11000000E-06,0.0424
5.6100,1.09000000E-06,0.0428
5.6200,1.14600000E-06,0.0418
5.6300,1.14000000E-06,0.0419
5.6400,1.12200000E-06,0.0422
5.6500,1.10000000E-06,0.0426
5.6600,9.20000000E-07,0.0466
5.6700,8.34000000E-07,0.049
5.6800,6.60000000E-07,0.055
5.6900,6.42000000E-07,0.0558
5.7000,5.42000000E-07,0.0607
5.7100,5.06000000E-07,0.0629
5.7200,4.74000000E-07,0.065
5.7300,4.84000000E-07,0.0643
5.7400,5.52000000E-07,0.0602
5.7500,4.82000000E-07,0.0644
5.7600,5.16000000E-07,0.0623
5.7700,5.52000000E-07,0.0602
5.7800,5.30000000E-07,0.0614
5.7900,5.24000000E-07,0.0618
5.8000,5.32000000E-07,0.0613
5.8100,4.88000000E-07,0.064
5.8200,6.10000000E-07,0.0573
5.8300,5.60000000E-07,0.0598
5.8400,5.22000000E-07,0.0619
5.8500,5.32000000E-07,0.0613
5.8600,4.78000000E-07,0.0647
5.8700,5.90000000E-07,0.0582
5.8800,5.96000000E-07,0.0579
5.8900,6.30000000E-07,0.0563
5.9000,5.48000000E-07,0.0604
5.9100,6.30000000E-07,0.0563
5.9200,5.86000000E-07,0.0584
5.9300,6.58000000E-07,0.0551
5.9400,4.62000000E-07,0.0658
5.9500,4.30000000E-07,0.0682
5.9600,4.54000000E-07,0.0664
5.9700,4.38000000E-07,0.0676
5.9800,4.18000000E-07,0.0692
5.9900,3.72000000E-07,0.0733
6.0000,4.04000000E-07,0.0704
6.0100,3.90000000E-07,0.0716
6.0200,3.56000000E-07,0.075
6.0300,3.68000000E-07,0.0737
6.0400,3.32000000E-07,0.0776
6.0500,4.22000000E-07,0.0688
6.0600,4.58000000E-07,0.0661
6.0700,5.66000000E-07,0.0594
6.0800,6.06000000E-07,0.0574
6.0900,8.06000000E-07,0.0498
6.1000,8.98000000E-07,0.0472
6.1100,8.76000000E-07,0.0478
6.1200,1.02600000E-06,0.0442
6.1300,1.02800000E-06,0.0441
6.1400,9.92000000E-07,0.0449
6.1500,9.94000000E-07,0.0449
6.1600,8.20000000E-07,0.0494
6.1700,7.04000000E-07,0.0533
6.1800,6.32000000E-07,0.0563
6.1900,4.68000000E-07,0.0654
6.2000,4.76000000E-07,0.0648
6.2100,4.42000000E-07,0.0673
6.2200,3.18000000E-07,0.0793
6.2300,3.30000000E-07,0.0778
6.2400,3.00000000E-07,0.0816
6.2500,3.18000000E-07,0.0793
6.2600,3.80000000E-07,0.0725
6.2700,3.22000000E-07,0.0788
6.2800,3.06000000E-07,0.0808
6.2900,3.22000000E-07,0.0788
6.3000,3.04000000E-07,0.0811
6.3100,3.38000000E-07,0.0769
6.3200,2.78000000E-07,0.0848
6.3300,2.90000000E-07,0.083
6.3400,3.22000000E-07,0.0788
6.3500,3.00000000E-07,0.0816
6.3600,3.04000000E-07,0.0811
6.3700,3.72000000E-07,0.0733
6.3800,4.94000000E-07,0.0636
6.3900,4.72000000E-07,0.0651
6.4000,4.70000000E-07,0.0652
6.4100,5.78000000E-07,0.0588
6.4200,4.98000000E-07,0.0634
6.4300,4.96000000E-07,0.0635
6.4400,4.36000000E-07,0.0677
6.4500,3.92000000E-07,0.0714
6.4600,3.64000000E-07,0.0741
6.4700,3.68000000E-07,0.0737
6.4800,3.14000000E-07,0.0798
6.4900,2.58000000E-07,0.088
6.5000,2.44000000E-07,0.0905
6.5100,2.64000000E-07,0.087
6.5200,2.46000000E-07,0.0902
6.5300,2.46000000E-07,0.0902
6.5400,2.72000000E-07,0.0857
6.5500,2.84000000E-07,0.0839
6.5600,3.58000000E-07,0.0747
6.5700,4.06000000E-07,0.0702
6.5800,4.00000000E-07,0.0707
6.5900,4.42000000E-07,0.0673
6.6000,4.76000000E-07,0.0648
6.6100,5.14000000E-07,0.0624
6.6200,5.48000000E-07,0.0604
6.6300,4.58000000E-07,0.0661
6.6400,4.14000000E-07,0.0695
6.6500,4.02000000E-07,0.0705
6.6600,3.40000000E-07,0.0767
6.6700,3.00000000E-07,0.0816
6.6800,2.62000000E-07,0.0874
6.6900,2.62000000E-07,0.0874
6.7000,2.80000000E-07,0.0845
6.7100,2.26000000E-07,0.0941
6.7200,2.30000000E-07,0.0933
6.7300,2.14000000E-07,0.0967
6.7400,1.92000000E-07,0.1021
6.7500,2.22000000E-07,0.0949
6.7600,2.28000000E-07,0.0937
6.7700,1.82000000E-07,0.1048
6.7800,1.70000000E-07,0.1085
6.7900,2.16000000E-07,0.0962
6.8000,2.00000000E-07,0.1
6.8100,2.16000000E-07,0.0962
6.8200,1.76000000E-07,0.1066
6.8300,2.04000000E-07,0.099
6.8400,2.14000000E-07,0.0967
6.8500,1.72000000E-07,0.1078
6.8600,1.88000000E-07,0.1031
6.8700,2.20000000E-07,0.0953
6.8800,2.30000000E-07,0.0933
6.8900,2.94000000E-07,0.0825
6.9000,2.68000000E-07,0.0864
6.9100,3.52000000E-07,0.0754
6.9200,2.84000000E-07,0.0839
6.9300,3.32000000E-07,0.0776
6.9400,3.14000000E-07,0.0798
6.9500,2.66000000E-07,0.0867
6.9600,2.64000000E-07,0.087
6.9700,1.70000000E-07,0.1085
6.9800,1.82000000E-07,0.1048
6.9900,1.70000000E-07,0.1085
7.0000,1.68000000E-07,0.1091
7.0100,9.20000000E-08,0.1474
7.0200,1.28000000E-07,0.125
7.0300,1.10000000E-07,0.1348
7.0400,1.16000000E-07,0.1313
7.0500,1.26000000E-07,0.126
7.0600,1.56000000E-07,0.1132
7.0700,1.64000000E-07,0.1104
7.0800,2.12000000E-07,0.0971
7.0900,2.08000000E-07,0.0981
7.1000,2.68000000E-07,0.0864
7.1100,3.08000000E-07,0.0806
7.1200,2.58000000E-07,0.088
7.1300,2.96000000E-07,0.0822
7.1400,2.92000000E-07,0.0828
7.1500,2.22000000E-07,0.0949
7.1600,2.02000000E-07,0.0995
7.1700,1.78000000E-07,0.106
7.1800,1.32000000E-07,0.1231
7.1900,1.26000000E-07,0.126
7.2000,1.04000000E-07,0.1387
7.2100,8.80000000E-08,0.1508
7.2200,1.00000000E-07,0.1414
7.2300,1.04000000E-07,0.1387
7.2400,6.20000000E-08,0.1796
7.2500,9.20000000E-08,0.1474
7.2600,9.80000000E-08,0.1429
7.2700,7.80000000E-08,0.1601
7.2800,8.00000000E-08,0.1581
7.2900,6.60000000E-08,0.1741
7.3000,8.80000000E-08,0.1508
7.3100,6.40000000E-08,0.1768
7.3200,8.60000000E-08,0.1525
7.3300,9.00000000E-08,0.1491
7.3400,7.40000000E-08,0.1644
7.3500,7.60000000E-08,0.1622
7.3600,8.60000000E-08,0.1525
7.3700,1.00000000E-07,0.1414
7.3800,9.20000000E-08,0.1474
