Energy_MeV,F8_Response,Relative_Error
0.5200,1.06400000E-05,0.0137
0.5300,8.55200000E-06,0.0153
0.5400,6.02600000E-06,0.0182
0.5500,4.35000000E-06,0.0214
0.5600,3.82800000E-06,0.0229
0.5700,3.52200000E-06,0.0238
0.5800,3.62600000E-06,0.0235
0.5900,3.42600000E-06,0.0242
0.6000,3.19400000E-06,0.025
0.6100,3.08600000E-06,0.0255
0.6200,3.26000000E-06,0.0248
0.6300,3.15400000E-06,0.0252
0.6400,3.15200000E-06,0.0252
0.6500,3.07400000E-06,0.0255
0.6600,2.91000000E-06,0.0262
0.6700,2.90200000E-06,0.0263
0.6800,2.86800000E-06,0.0264
0.6900,2.66200000E-06,0.0274
0.7000,2.79800000E-06,0.0267
0.7100,2.81800000E-06,0.0266
0.7200,2.68800000E-06,0.0273
0.7300,2.86400000E-06,0.0264
0.7400,3.42600000E-06,0.0242
0.7500,4.00000000E-06,0.0224
0.7600,4.67200000E-06,0.0207
0.7700,4.74800000E-06,0.0205
0.7800,4.50200000E-06,0.0211
0.7900,3.84600000E-06,0.0228
0.8000,3.02800000E-06,0.0257
0.8100,2.70600000E-06,0.0272
0.8200,2.55600000E-06,0.028
0.8300,2.71800000E-06,0.0271
0.8400,2.97200000E-06,0.0259
0.8500,3.04000000E-06,0.0256
0.8600,2.97400000E-06,0.0259
0.8700,2.74600000E-06,0.027
0.8800,2.66000000E-06,0.0274
0.8900,2.64600000E-06,0.0275
0.9000,2.48800000E-06,0.0284
0.9100,2.20000000E-06,0.0302
0.9200,2.30400000E-06,0.0295
0.9300,2.14000000E-06,0.0306
0.9400,2.02600000E-06,0.0314
0.9500,2.14600000E-06,0.0305
0.9600,2.00200000E-06,0.0316
0.9700,2.21600000E-06,0.03
0.9800,2.32000000E-06,0.0294
0.9900,2.54400000E-06,0.028
1.0000,2.99800000E-06,0.0258
1.0100,3.43200000E-06,0.0241
1.0200,3.28800000E-06,0.0247
1.0300,3.02200000E-06,0.0257
1.0400,2.60200000E-06,0.0277
1.0500,2.08800000E-06,0.0309
1.0600,1.76000000E-06,0.0337
1.0700,1.75200000E-06,0.0338
1.0800,1.82200000E-06,0.0331
1.0900,1.78200000E-06,0.0335
1.1000,1.78400000E-06,0.0335
1.1100,1.89800000E-06,0.0325
1.1200,2.02200000E-06,0.0315
1.1300,2.01600000E-06,0.0315
1.1400,2.16400000E-06,0.0304
1.1500,2.25000000E-06,0.0298
1.1600,2.36600000E-06,0.0291
1.1700,2.27000000E-06,0.0297
1.1800,2.14400000E-06,0.0305
1.1900,2.07600000E-06,0.031
1.2000,1.94400000E-06,0.0321
1.2100,1.87400000E-06,0.0327
1.2200,1.76800000E-06,0.0336
1.2300,1.70000000E-06,0.0343
1.2400,1.64200000E-06,0.0349
1.2500,1.64600000E-06,0.0349
1.2600,1.72200000E-06,0.0341
1.2700,1.78600000E-06,0.0335
1.2800,1.78800000E-06,0.0334
1.2900,1.86600000E-06,0.0327
1.3000,1.76200000E-06,0.0337
1.3100,1.83200000E-06,0.033
1.3200,1.79400000E-06,0.0334
1.3300,1.79200000E-06,0.0334
1.3400,1.90200000E-06,0.0324
1.3500,2.01400000E-06,0.0315
1.3600,1.99600000E-06,0.0317
1.3700,1.95400000E-06,0.032
1.3800,2.11400000E-06,0.0308
1.3900,1.96600000E-06,0.0319
1.4000,1.88400000E-06,0.0326
1.4100,1.86400000E-06,0.0328
1.4200,1.79800000E-06,0.0334
1.4300,1.80600000E-06,0.0333
1.4400,1.74400000E-06,0.0339
1.4500,1.73800000E-06,0.0339
1.4600,1.59200000E-06,0.0354
1.4700,1.70000000E-06,0.0343
1.4800,1.59800000E-06,0.0354
1.4900,1.65400000E-06,0.0348
1.5000,1.76000000E-06,0.0337
1.5100,1.67000000E-06,0.0346
1.5200,1.56200000E-06,0.0358
1.5300,1.61800000E-06,0.0352
1.5400,1.58800000E-06,0.0355
1.5500,1.64800000E-06,0.0348
1.5600,1.60000000E-06,0.0354
1.5700,1.74800000E-06,0.0338
1.5800,1.75800000E-06,0.0337
1.5900,1.91400000E-06,0.0323
1.6000,2.11000000E-06,0.0308
1.6100,2.30400000E-06,0.0295
1.6200,2.24600000E-06,0.0298
1.6300,2.22200000E-06,0.03
1.6400,2.08600000E-06,0.031
1.6500,1.82600000E-06,0.0331
1.6600,1.75800000E-06,0.0337
1.6700,1.63400000E-06,0.035
1.6800,1.74000000E-06,0.0339
1.6900,1.84400000E-06,0.0329
1.7000,1.75800000E-06,0.0337
1.7100,1.98600000E-06,0.0317
1.7200,2.00800000E-06,0.0316
1.7300,1.98000000E-06,0.0318
1.7400,1.83000000E-06,0.0331
1.7500,1.63000000E-06,0.035
1.7600,1.64600000E-06,0.0349
1.7700,1.64200000E-06,0.0349
1.7800,1.88800000E-06,0.0325
1.7900,1.97600000E-06,0.0318
1.8000,2.21000000E-06,0.0301
1.8100,2.27200000E-06,0.0297
1.8200,2.24200000E-06,0.0299
1.8300,2.04000000E-06,0.0313
1.8400,1.79000000E-06,0.0334
1.8500,1.53600000E-06,0.0361
1.8600,1.55000000E-06,0.0359
1.8700,1.57400000E-06,0.0356
1.8800,1.53200000E-06,0.0361
1.8900,1.54600000E-06,0.036
1.9000,1.49000000E-06,0.0366
1.9100,1.65200000E-06,0.0348
1.9200,1.72200000E-06,0.0341
1.9300,1.66600000E-06,0.0346
1.9400,1.56400000E-06,0.0358
1.9500,1.57800000E-06,0.0356
1.9600,1.59600000E-06,0.0354
1.9700,1.69800000E-06,0.0343
1.9800,1.59800000E-06,0.0354
1.9900,1.50800000E-06,0.0364
2.0000,1.62400000E-06,0.0351
2.0100,1.59800000E-06,0.0354
2.0200,1.47800000E-06,0.0368
2.0300,1.44600000E-06,0.0372
2.0400,1.32000000E-06,0.0389
2.0500,1.37000000E-06,0.0382
2.0600,1.27000000E-06,0.0397
2.0700,1.38000000E-06,0.0381
2.0800,1.23000000E-06,0.0403
2.0900,1.34800000E-06,0.0385
2.1000,1.31600000E-06,0.039
2.1100,1.39000000E-06,0.0379
2.1200,1.34200000E-06,0.0386
2.1300,1.30600000E-06,0.0391
2.1400,1.24600000E-06,0.0401
2.1500,1.38600000E-06,0.038
2.1600,1.23600000E-06,0.0402
2.1700,1.47000000E-06,0.0369
2.1800,1.61600000E-06,0.0352
2.1900,1.90400000E-06,0.0324
2.2000,2.11600000E-06,0.0307
2.2100,2.33200000E-06,0.0293
2.2200,2.48800000E-06,0.0284
2.2300,2.17800000E-06,0.0303
2.2400,2.12800000E-06,0.0307
2.2500,1.81600000E-06,0.0332
2.2600,1.65400000E-06,0.0348
2.2700,1.49400000E-06,0.0366
2.2800,1.57200000E-06,0.0357
2.2900,1.49000000E-06,0.0366
2.3000,1.51400000E-06,0.0363
2.3100,1.44600000E-06,0.0372
2.3200,1.44200000E-06,0.0372
2.3300,1.41000000E-06,0.0377
2.3400,1.34800000E-06,0.0385
2.3500,1.22000000E-06,0.0405
2.3600,1.25000000E-06,0.04
2.3700,1.23800000E-06,0.0402
2.3800,1.23400000E-06,0.0403
2.3900,1.23200000E-06,0.0403
2.4000,1.25800000E-06,0.0399
2.4100,1.16200000E-06,0.0415
2.4200,1.24400000E-06,0.0401
2.4300,1.20400000E-06,0.0408
2.4400,1.16200000E-06,0.0415
2.4500,1.20200000E-06,0.0408
2.4600,1.23000000E-06,0.0403
2.4700,1.34200000E-06,0.0386
2.4800,1.38000000E-06,0.0381
2.4900,1.34000000E-06,0.0386
2.5000,1.37800000E-06,0.0381
2.5100,1.43200000E-06,0.0374
2.5200,1.36000000E-06,0.0383
2.5300,1.27800000E-06,0.0396
2.5400,1.27600000E-06,0.0396
2.5500,1.14800000E-06,0.0417
2.5600,1.20000000E-06,0.0408
2.5700,1.23000000E-06,0.0403
2.5800,1.16400000E-06,0.0415
2.5900,1.19600000E-06,0.0409
2.6000,1.15800000E-06,0.0416
2.6100,1.18200000E-06,0.0411
2.6200,1.13200000E-06,0.042
2.6300,1.23400000E-06,0.0403
2.6400,1.19800000E-06,0.0409
2.6500,1.28000000E-06,0.0395
2.6600,1.23200000E-06,0.0403
2.6700,1.42600000E-06,0.0375
2.6800,1.45600000E-06,0.0371
2.6900,1.46400000E-06,0.037
2.7000,1.53200000E-06,0.0361
2.7100,1.58000000E-06,0.0356
2.7200,1.74800000E-06,0.0338
2.7300,1.80200000E-06,0.0333
2.7400,1.93800000E-06,0.0321
2.7500,1.68200000E-06,0.0345
2.7600,1.58600000E-06,0.0355
2.7700,1.60400000E-06,0.0353
2.7800,1.55800000E-06,0.0358
2.7900,1.39000000E-06,0.0379
2.8000,1.30400000E-06,0.0392
2.8100,1.38400000E-06,0.038
2.8200,1.43800000E-06,0.0373
2.8300,1.41200000E-06,0.0376
2.8400,1.40200000E-06,0.0378
2.8500,1.41400000E-06,0.0376
2.8600,1.34200000E-06,0.0386
2.8700,1.26000000E-06,0.0398
2.8800,1.26600000E-06,0.0397
2.8900,1.19600000E-06,0.0409
2.9000,1.17400000E-06,0.0413
2.9100,1.37600000E-06,0.0381
2.9200,1.29400000E-06,0.0393
2.9300,1.23800000E-06,0.0402
2.9400,1.22800000E-06,0.0404
2.9500,1.23200000E-06,0.0403
2.9600,1.32000000E-06,0.0389
2.9700,1.32200000E-06,0.0389
2.9800,1.33600000E-06,0.0387
2.9900,1.44200000E-06,0.0372
3.0000,1.58600000E-06,0.0355
3.0100,1.50200000E-06,0.0365
3.0200,1.39400000E-06,0.0379
3.0300,1.39600000E-06,0.0379
3.0400,1.17400000E-06,0.0413
3.0500,1.17800000E-06,0.0412
3.0600,1.17400000E-06,0.0413
3.0700,1.15400000E-06,0.0416
3.0800,1.14400000E-06,0.0418
3.0900,1.14600000E-06,0.0418
3.1000,1.17400000E-06,0.0413
3.1100,1.11200000E-06,0.0424
3.1200,1.33400000E-06,0.0387
3.1300,1.23200000E-06,0.0403
3.1400,1.22400000E-06,0.0404
3.1500,1.29800000E-06,0.0393
3.1600,1.39800000E-06,0.0378
3.1700,1.43400000E-06,0.0373
3.1800,1.53400000E-06,0.0361
3.1900,1.64000000E-06,0.0349
3.2000,1.54200000E-06,0.036
3.2100,1.65600000E-06,0.0348
3.2200,1.62400000E-06,0.0351
3.2300,1.57400000E-06,0.0356
3.2400,1.74800000E-06,0.0338
3.2500,1.53000000E-06,0.0362
3.2600,1.44600000E-06,0.0372
3.2700,1.31400000E-06,0.039
3.2800,1.21200000E-06,0.0406
3.2900,1.19200000E-06,0.041
3.3000,1.13400000E-06,0.042
3.3100,1.15200000E-06,0.0417
3.3200,1.18600000E-06,0.0411
3.3300,1.19200000E-06,0.041
3.3400,1.23400000E-06,0.0403
3.3500,1.15600000E-06,0.0416
3.3600,1.33400000E-06,0.0387
3.3700,1.25800000E-06,0.0399
3.3800,1.36000000E-06,0.0383
3.3900,1.35000000E-06,0.0385
3.4000,1.37800000E-06,0.0381
3.4100,1.30800000E-06,0.0391
3.4200,1.44400000E-06,0.0372
3.4300,1.32200000E-06,0.0389
3.4400,1.31200000E-06,0.039
3.4500,1.38200000E-06,0.038
3.4600,1.27600000E-06,0.0396
3.4700,1.12600000E-06,0.0421
3.4800,1.12600000E-06,0.0421
3.4900,1.03600000E-06,0.0439
3.5000,1.09000000E-06,0.0428
3.5100,9.78000000E-07,0.0452
3.5200,1.00200000E-06,0.0447
3.5300,9.48000000E-07,0.0459
3.5400,1.04800000E-06,0.0437
3.5500,9.04000000E-07,0.047
3.5600,8.42000000E-07,0.0487
3.5700,9.48000000E-07,0.0459
3.5800,9.06000000E-07,0.047
3.5900,9.06000000E-07,0.047
3.6000,9.36000000E-07,0.0462
3.6100,1.02400000E-06,0.0442
3.6200,9.44000000E-07,0.046
3.6300,1.02400000E-06,0.0442
3.6400,1.09400000E-06,0.0428
3.6500,1.11000000E-06,0.0424
3.6600,1.03600000E-06,0.0439
3.6700,1.24200000E-06,0.0401
3.6800,1.37200000E-06,0.0382
3.6900,1.38000000E-06,0.0381
3.7000,1.43800000E-06,0.0373
3.7100,1.33400000E-06,0.0387
3.7200,1.46600000E-06,0.0369
3.7300,1.44600000E-06,0.0372
3.7400,1.45600000E-06,0.0371
3.7500,1.51400000E-06,0.0363
3.7600,1.39400000E-06,0.0379
3.7700,1.39200000E-06,0.0379
3.7800,1.20400000E-06,0.0408
3.7900,9.64000000E-07,0.0455
3.8000,8.52000000E-07,0.0485
3.8100,7.54000000E-07,0.0515
3.8200,7.50000000E-07,0.0516
3.8300,7.62000000E-07,0.0512
3.8400,8.58000000E-07,0.0483
3.8500,8.18000000E-07,0.0494
3.8600,9.32000000E-07,0.0463
3.8700,9.28000000E-07,0.0464
3.8800,8.66000000E-07,0.0481
3.8900,9.14000000E-07,0.0468
3.9000,1.00600000E-06,0.0446
3.9100,9.92000000E-07,0.0449
3.9200,1.03600000E-06,0.0439
3.9300,1.14200000E-06,0.0418
3.9400,1.05400000E-06,0.0436
3.9500,8.80000000E-07,0.0477
3.9600,9.28000000E-07,0.0464
3.9700,7.72000000E-07,0.0509
3.9800,7.12000000E-07,0.053
3.9900,7.00000000E-07,0.0535
4.0000,6.12000000E-07,0.0572
4.0100,5.52000000E-07,0.0602
4.0200,5.76000000E-07,0.0589
4.0300,5.00000000E-07,0.0632
4.0400,4.90000000E-07,0.0639
4.0500,5.60000000E-07,0.0598
4.0600,5.82000000E-07,0.0586
4.0700,5.34000000E-07,0.0612
4.0800,5.40000000E-07,0.0609
4.0900,5.20000000E-07,0.062
4.1000,5.88000000E-07,0.0583
4.1100,6.38000000E-07,0.056
4.1200,5.90000000E-07,0.0582
4.1300,5.72000000E-07,0.0591
4.1400,5.80000000E-07,0.0587
4.1500,5.50000000E-07,0.0603
4.1600,6.36000000E-07,0.0561
4.1700,6.18000000E-07,0.0569
4.1800,6.18000000E-07,0.0569
4.1900,5.56000000E-07,0.06
4.2000,5.18000000E-07,0.0621
4.2100,5.30000000E-07,0.0614
4.2200,5.66000000E-07,0.0594
4.2300,5.50000000E-07,0.0603
4.2400,4.70000000E-07,0.0652
4.2500,5.56000000E-07,0.06
4.2600,4.60000000E-07,0.0659
4.2700,4.84000000E-07,0.0643
4.2800,4.88000000E-07,0.064
4.2900,4.84000000E-07,0.0643
4.3000,4.48000000E-07,0.0668
4.3100,4.90000000E-07,0.0639
4.3200,4.54000000E-07,0.0664
4.3300,5.72000000E-07,0.0591
4.3400,4.56000000E-07,0.0662
4.3500,4.66000000E-07,0.0655
4.3600,4.68000000E-07,0.0654
4.3700,4.64000000E-07,0.0657
4.3800,5.08000000E-07,0.0627
4.3900,5.00000000E-07,0.0632
4.4000,5.96000000E-07,0.0579
4.4100,5.56000000E-07,0.06
4.4200,5.90000000E-07,0.0582
4.4300,5.72000000E-07,0.0591
4.4400,6.60000000E-07,0.055
4.4500,6.64000000E-07,0.0549
4.4600,6.24000000E-07,0.0566
4.4700,5.08000000E-07,0.0627
4.4800,5.72000000E-07,0.0591
4.4900,5.36000000E-07,0.0611
4.5000,4.88000000E-07,0.064
4.5100,4.46000000E-07,0.067
4.5200,4.46000000E-07,0.067
4.5300,4.76000000E-07,0.0648
4.5400,4.70000000E-07,0.0652
4.5500,4.48000000E-07,0.0668
4.5600,4.68000000E-07,0.0654
4.5700,4.66000000E-07,0.0655
4.5800,4.66000000E-07,0.0655
4.5900,5.08000000E-07,0.0627
4.6000,4.66000000E-07,0.0655
4.6100,4.58000000E-07,0.0661
4.6200,4.20000000E-07,0.069
4.6300,4.86000000E-07,0.0642
4.6400,5.08000000E-07,0.0627
4.6500,5.08000000E-07,0.0627
4.6600,4.38000000E-07,0.0676
4.6700,4.72000000E-07,0.0651
4.6800,4.58000000E-07,0.0661
4.6900,4.82000000E-07,0.0644
4.7000,4.58000000E-07,0.0661
4.7100,4.44000000E-07,0.0671
4.7200,4.22000000E-07,0.0688
4.7300,4.30000000E-07,0.0682
4.7400,4.64000000E-07,0.0657
4.7500,4.84000000E-07,0.0643
4.7600,4.84000000E-07,0.0643
4.7700,4.46000000E-07,0.067
4.7800,4.60000000E-07,0.0659
4.7900,4.24000000E-07,0.0687
4.8000,4.62000000E-07,0.0658
4.8100,4.58000000E-07,0.0661
4.8200,4.38000000E-07,0.0676
4.8300,4.22000000E-07,0.0688
4.8400,4.42000000E-07,0.0673
4.8500,4.24000000E-07,0.0687
4.8600,4.54000000E-07,0.0664
4.8700,4.30000000E-07,0.0682
4.8800,4.28000000E-07,0.0684
4.8900,4.72000000E-07,0.0651
4.9000,5.42000000E-07,0.0607
4.9100,5.36000000E-07,0.0611
4.9200,4.18000000E-07,0.0692
4.9300,4.56000000E-07,0.0662
4.9400,4.88000000E-07,0.064
4.9500,4.64000000E-07,0.0657
4.9600,5.12000000E-07,0.0625
4.9700,4.94000000E-07,0.0636
4.9800,4.64000000E-07,0.0657
4.9900,4.38000000E-07,0.0676
5.0000,4.74000000E-07,0.065
5.0100,4.86000000E-07,0.0642
5.0200,4.26000000E-07,0.0685
5.0300,4.32000000E-07,0.068
5.0400,4.88000000E-07,0.064
5.0500,4.60000000E-07,0.0659
5.0600,5.24000000E-07,0.0618
5.0700,5.36000000E-07,0.0611
5.0800,6.16000000E-07,0.057
5.0900,6.84000000E-07,0.0541
5.1000,8.34000000E-07,0.049
5.1100,8.52000000E-07,0.0485
5.1200,8.10000000E-07,0.0497
5.1300,7.96000000E-07,0.0501
5.1400,6.46000000E-07,0.0556
5.1500,6.88000000E-07,0.0539
5.1600,6.72000000E-07,0.0546
5.1700,5.78000000E-07,0.0588
5.1800,5.34000000E-07,0.0612
5.1900,6.02000000E-07,0.0576
5.2000,5.50000000E-07,0.0603
5.2100,5.68000000E-07,0.0593
5.2200,4.94000000E-07,0.0636
5.2300,5.28000000E-07,0.0615
5.2400,5.94000000E-07,0.058
5.2500,5.40000000E-07,0.0609
5.2600,5.72000000E-07,0.0591
5.2700,5.44000000E-07,0.0606
5.2800,5.66000000E-07,0.0594
5.2900,5.80000000E-07,0.0587
5.3000,4.58000000E-07,0.0661
5.3100,4.74000000E-07,0.065
5.3200,4.44000000E-07,0.0671
5.3300,5.60000000E-07,0.0598
5.3400,5.04000000E-07,0.063
5.3500,5.40000000E-07,0.0609
5.3600,5.58000000E-07,0.0599
5.3700,4.96000000E-07,0.0635
5.3800,5.54000000E-07,0.0601
5.3900,5.18000000E-07,0.0621
5.4000,5.06000000E-07,0.0629
5.4100,5.00000000E-07,0.0632
5.4200,5.26000000E-07,0.0617
5.4300,5.36000000E-07,0.0611
5.4400,5.26000000E-07,0.0617
5.4500,4.70000000E-07,0.0652
5.4600,5.14000000E-07,0.0624
5.4700,4.56000000E-07,0.0662
5.4800,4.72000000E-07,0.0651
5.4900,4.54000000E-07,0.0664
5.5000,3.82000000E-07,0.0724
5.5100,4.04000000E-07,0.0704
5.5200,4.02000000E-07,0.0705
5.5300,4.56000000E-07,0.0662
5.5400,4.24000000E-07,0.0687
5.5500,4.66000000E-07,0.0655
5.5600,4.92000000E-07,0.0638
5.5700,5.50000000E-07,0.0603
5.5800,6.44000000E-07,0.0557
5.5900,8.10000000E-07,0.0497
5.6000,9.52000000E-07,0.0458
5.6100,9.08000000E-07,0.0469
5.6200,1.02400000E-06,0.0442
5.6300,1.00200000E-06,0.0447
5.6400,9.78000000E-07,0.0452
5.6500,9.66000000E-07,0.0455
5.6600,8.06000000E-07,0.0498
5.6700,7.04000000E-07,0.0533
5.6800,5.36000000E-07,0.0611
5.6900,5.46000000E-07,0.0605
5.7000,4.74000000E-07,0.065
5.7100,4.68000000E-07,0.0654
5.7200,4.14000000E-07,0.0695
5.7300,4.22000000E-07,0.0688
5.7400,4.80000000E-07,0.0645
5.7500,4.26000000E-07,0.0685
5.7600,4.54000000E-07,0.0664
5.7700,4.52000000E-07,0.0665
5.7800,4.58000000E-07,0.0661
5.7900,4.72000000E-07,0.0651
5.8000,4.64000000E-07,0.0657
5.8100,4.08000000E-07,0.07
5.8200,4.94000000E-07,0.0636
5.8300,4.74000000E-07,0.065
5.8400,4.30000000E-07,0.0682
5.8500,4.84000000E-07,0.0643
5.8600,4.12000000E-07,0.0697
5.8700,5.00000000E-07,0.0632
5.8800,5.24000000E-07,0.0618
5.8900,5.52000000E-07,0.0602
5.9000,4.86000000E-07,0.0642
5.9100,5.90000000E-07,0.0582
5.9200,5.24000000E-07,0.0618
5.9300,5.22000000E-07,0.0619
5.9400,4.24000000E-07,0.0687
5.9500,3.94000000E-07,0.0712
5.9600,3.92000000E-07,0.0714
5.9700,3.82000000E-07,0.0724
5.9800,3.66000000E-07,0.0739
5.9900,3.54000000E-07,0.0752
6.0000,3.48000000E-07,0.0758
6.0100,3.26000000E-07,0.0783
6.0200,3.38000000E-07,0.0769
6.0300,3.12000000E-07,0.0801
6.0400,2.80000000E-07,0.0845
6.0500,3.60000000E-07,0.0745
6.0600,3.90000000E-07,0.0716
6.0700,4.90000000E-07,0.0639
6.0800,5.32000000E-07,0.0613
6.0900,6.56000000E-07,0.0552
6.1000,7.72000000E-07,0.0509
6.1100,7.58000000E-07,0.0514
6.1200,8.78000000E-07,0.0477
6.1300,8.74000000E-07,0.0478
6.1400,8.56000000E-07,0.0483
6.1500,8.60000000E-07,0.0482
6.1600,6.84000000E-07,0.0541
6.1700,6.22000000E-07,0.0567
6.1800,5.74000000E-07,0.059
6.1900,4.02000000E-07,0.0705
6.2000,3.72000000E-07,0.0733
6.2100,3.74000000E-07,0.0731
6.2200,2.96000000E-07,0.0822
6.2300,2.60000000E-07,0.0877
6.2400,2.82000000E-07,0.0842
6.2500,2.76000000E-07,0.0851
6.2600,3.28000000E-07,0.0781
6.2700,2.56000000E-07,0.0884
6.2800,2.84000000E-07,0.0839
6.2900,2.98000000E-07,0.0819
6.3000,2.48000000E-07,0.0898
6.3100,2.68000000E-07,0.0864
6.3200,2.74000000E-07,0.0854
6.3300,2.62000000E-07,0.0874
6.3400,2.60000000E-07,0.0877
6.3500,2.56000000E-07,0.0884
6.3600,2.78000000E-07,0.0848
6.3700,3.42000000E-07,0.0765
6.3800,4.40000000E-07,0.0674
6.3900,3.94000000E-07,0.0712
6.4000,4.16000000E-07,0.0693
6.4100,4.64000000E-07,0.0657
6.4200,4.36000000E-07,0.0677
6.4300,4.28000000E-07,0.0684
6.4400,3.86000000E-07,0.072
6.4500,3.50000000E-07,0.0756
6.4600,3.34000000E-07,0.0774
6.4700,3.06000000E-07,0.0808
6.4800,2.80000000E-07,0.0845
6.4900,2.20000000E-07,0.0953
6.5000,2.12000000E-07,0.0971
6.5100,2.20000000E-07,0.0953
6.5200,2.12000000E-07,0.0971
6.5300,2.06000000E-07,0.0985
6.5400,2.36000000E-07,0.0921
6.5500,2.60000000E-07,0.0877
6.5600,3.02000000E-07,0.0814
6.5700,3.50000000E-07,0.0756
6.5800,3.68000000E-07,0.0737
6.5900,3.84000000E-07,0.0722
6.6000,4.38000000E-07,0.0676
6.6100,4.50000000E-07,0.0667
6.6200,4.76000000E-07,0.0648
6.6300,3.94000000E-07,0.0712
6.6400,3.44000000E-07,0.0762
6.6500,3.60000000E-07,0.0745
6.6600,2.62000000E-07,0.0874
6.6700,2.48000000E-07,0.0898
6.6800,2.46000000E-07,0.0902
6.6900,2.04000000E-07,0.099
6.7000,2.74000000E-07,0.0854
6.7100,1.92000000E-07,0.1021
6.7200,2.02000000E-07,0.0995
6.7300,1.90000000E-07,0.1026
6.7400,1.86000000E-07,0.1037
6.7500,1.90000000E-07,0.1026
6.7600,2.00000000E-07,0.1
6.7700,1.54000000E-07,0.114
6.7800,1.46000000E-07,0.117
6.7900,1.66000000E-07,0.1098
6.8000,1.80000000E-07,0.1054
6.8100,1.74000000E-07,0.1072
6.8200,1.52000000E-07,0.1147
6.8300,1.86000000E-07,0.1037
6.8400,1.72000000E-07,0.1078
6.8500,1.44000000E-07,0.1179
6.8600,1.68000000E-07,0.1091
6.8700,2.04000000E-07,0.099
6.8800,1.92000000E-07,0.1021
6.8900,2.58000000E-07,0.088
6.9000,2.32000000E-07,0.0928
6.9100,2.78000000E-07,0.0848
6.9200,2.70000000E-07,0.0861
6.9300,2.58000000E-07,0.088
6.9400,2.54000000E-07,0.0887
6.9500,2.04000000E-07,0.099
6.9600,2.18000000E-07,0.0958
6.9700,1.46000000E-07,0.117
6.9800,1.80000000E-07,0.1054
6.9900,1.68000000E-07,0.1091
7.0000,1.44000000E-07,0.1179
7.0100,9.80000000E-08,0.1429
7.0200,1.24000000E-07,0.127
7.0300,1.08000000E-07,0.1361
7.0400,1.20000000E-07,0.1291
7.0500,1.18000000E-07,0.1302
7.0600,1.52000000E-07,0.1147
7.0700,1.22000000E-07,0.128
7.0800,1.92000000E-07,0.1021
7.0900,1.72000000E-07,0.1078
7.1000,2.24000000E-07,0.0945
7.1100,2.64000000E-07,0.087
7.1200,2.64000000E-07,0.087
7.1300,2.52000000E-07,0.0891
7.1400,2.56000000E-07,0.0884
7.1500,1.98000000E-07,0.1005
7.1600,1.82000000E-07,0.1048
7.1700,1.82000000E-07,0.1048
7.1800,1.10000000E-07,0.1348
7.1900,1.16000000E-07,0.1313
7.2000,1.08000000E-07,0.1361
7.2100,8.20000000E-08,0.1562
7.2200,9.20000000E-08,0.1474
7.2300,9.40000000E-08,0.1459
7.2400,5.00000000E-08,0.2
7.2500,6.40000000E-08,0.1768
7.2600,9.00000000E-08,0.1491
7.2700,8.00000000E-08,0.1581
7.2800,8.60000000E-08,0.1525
7.2900,5.80000000E-08,0.1857
7.3000,9.20000000E-08,0.1474
7.3100,5.80000000E-08,0.1857
7.3200,8.00000000E-08,0.1581
7.3300,9.20000000E-08,0.1474
7.3400,6.80000000E-08,0.1715
7.3500,6.60000000E-08,0.1741
7.3600,7.40000000E-08,0.1644
7.3700,9.40000000E-08,0.1459
