Energy_MeV,F8_Response,Relative_Error
0.5700,5.58400000E-06,0.0189
0.5800,5.62400000E-06,0.0189
0.5900,5.17800000E-06,0.0197
0.6000,5.12800000E-06,0.0197
0.6100,5.15400000E-06,0.0197
0.6200,5.02000000E-06,0.02
0.6300,4.89800000E-06,0.0202
0.6400,4.93400000E-06,0.0201
0.6500,4.65000000E-06,0.0207
0.6600,4.60600000E-06,0.0208
0.6700,4.55000000E-06,0.021
0.6800,4.57400000E-06,0.0209
0.6900,4.33000000E-06,0.0215
0.7000,4.20200000E-06,0.0218
0.7100,4.29000000E-06,0.0216
0.7200,4.18000000E-06,0.0219
0.7300,4.68200000E-06,0.0207
0.7400,5.16400000E-06,0.0197
0.7500,6.26000000E-06,0.0179
0.7600,7.10200000E-06,0.0168
0.7700,7.29600000E-06,0.0166
0.7800,6.83000000E-06,0.0171
0.7900,5.71800000E-06,0.0187
0.8000,4.80400000E-06,0.0204
0.8100,4.11400000E-06,0.022
0.8200,4.04000000E-06,0.0222
0.8300,3.99600000E-06,0.0224
0.8400,4.39800000E-06,0.0213
0.8500,4.49200000E-06,0.0211
0.8600,4.40400000E-06,0.0213
0.8700,4.15400000E-06,0.0219
0.8800,4.08200000E-06,0.0221
0.8900,4.16600000E-06,0.0219
0.9000,3.79000000E-06,0.023
0.9100,3.58800000E-06,0.0236
0.9200,3.35800000E-06,0.0244
0.9300,3.20800000E-06,0.025
0.9400,3.14600000E-06,0.0252
0.9500,3.30400000E-06,0.0246
0.9600,3.09000000E-06,0.0254
0.9700,3.22400000E-06,0.0249
0.9800,3.44800000E-06,0.0241
0.9900,3.74800000E-06,0.0231
1.0000,4.26200000E-06,0.0217
1.0100,4.86000000E-06,0.0203
1.0200,4.86800000E-06,0.0203
1.0300,4.54200000E-06,0.021
1.0400,3.83000000E-06,0.0229
1.0500,3.08200000E-06,0.0255
1.0600,2.83600000E-06,0.0266
1.0700,2.69800000E-06,0.0272
1.0800,2.77800000E-06,0.0268
1.0900,2.70800000E-06,0.0272
1.1000,2.91000000E-06,0.0262
1.1100,2.87400000E-06,0.0264
1.1200,2.97800000E-06,0.0259
1.1300,3.08400000E-06,0.0255
1.1400,3.18400000E-06,0.0251
1.1500,3.39400000E-06,0.0243
1.1600,3.60600000E-06,0.0236
1.1700,3.36200000E-06,0.0244
1.1800,3.31000000E-06,0.0246
1.1900,3.19400000E-06,0.025
1.2000,2.73800000E-06,0.027
1.2100,2.77600000E-06,0.0268
1.2200,2.77600000E-06,0.0268
1.2300,2.67200000E-06,0.0274
1.2400,2.56200000E-06,0.0279
1.2500,2.58800000E-06,0.0278
1.2600,2.61800000E-06,0.0276
1.2700,2.58400000E-06,0.0278
1.2800,2.70600000E-06,0.0272
1.2900,2.76600000E-06,0.0269
1.3000,2.74600000E-06,0.027
1.3100,2.71000000E-06,0.0272
1.3200,2.70000000E-06,0.0272
1.3300,2.76000000E-06,0.0269
1.3400,2.79000000E-06,0.0268
1.3500,2.89600000E-06,0.0263
1.3600,3.09200000E-06,0.0254
1.3700,3.23800000E-06,0.0249
1.3800,3.13800000E-06,0.0252
1.3900,3.00600000E-06,0.0258
1.4000,2.85400000E-06,0.0265
1.4100,2.75400000E-06,0.0269
1.4200,2.72200000E-06,0.0271
1.4300,2.72800000E-06,0.0271
1.4400,2.51000000E-06,0.0282
1.4500,2.59000000E-06,0.0278
1.4600,2.45400000E-06,0.0285
1.4700,2.46200000E-06,0.0285
1.4800,2.50800000E-06,0.0282
1.4900,2.61800000E-06,0.0276
1.5000,2.54000000E-06,0.0281
1.5100,2.43400000E-06,0.0287
1.5200,2.59000000E-06,0.0278
1.5300,2.40000000E-06,0.0289
1.5400,2.51400000E-06,0.0282
1.5500,2.49600000E-06,0.0283
1.5600,2.50800000E-06,0.0282
1.5700,2.58200000E-06,0.0278
1.5800,2.74600000E-06,0.027
1.5900,2.96400000E-06,0.026
1.6000,3.13400000E-06,0.0253
1.6100,3.31200000E-06,0.0246
1.6200,3.37400000E-06,0.0243
1.6300,3.35400000E-06,0.0244
1.6400,3.11800000E-06,0.0253
1.6500,2.76000000E-06,0.0269
1.6600,2.59600000E-06,0.0278
1.6700,2.62600000E-06,0.0276
1.6800,2.59400000E-06,0.0278
1.6900,2.65400000E-06,0.0275
1.7000,2.75400000E-06,0.0269
1.7100,2.85200000E-06,0.0265
1.7200,2.86400000E-06,0.0264
1.7300,2.83800000E-06,0.0265
1.7400,2.70200000E-06,0.0272
1.7500,2.50200000E-06,0.0283
1.7600,2.38400000E-06,0.029
1.7700,2.43600000E-06,0.0287
1.7800,2.67400000E-06,0.0273
1.7900,2.91800000E-06,0.0262
1.8000,3.02400000E-06,0.0257
1.8100,3.19600000E-06,0.025
1.8200,3.10000000E-06,0.0254
1.8300,2.86000000E-06,0.0264
1.8400,2.64000000E-06,0.0275
1.8500,2.36000000E-06,0.0291
1.8600,2.25400000E-06,0.0298
1.8700,2.18800000E-06,0.0302
1.8800,2.39400000E-06,0.0289
1.8900,2.26400000E-06,0.0297
1.9000,2.29200000E-06,0.0295
1.9100,2.48000000E-06,0.0284
1.9200,2.44200000E-06,0.0286
1.9300,2.45800000E-06,0.0285
1.9400,2.36800000E-06,0.0291
1.9500,2.29600000E-06,0.0295
1.9600,2.42000000E-06,0.0287
1.9700,2.29000000E-06,0.0296
1.9800,2.35800000E-06,0.0291
1.9900,2.39800000E-06,0.0289
2.0000,2.37800000E-06,0.029
2.0100,2.30400000E-06,0.0295
2.0200,2.23200000E-06,0.0299
2.0300,2.19400000E-06,0.0302
2.0400,2.04200000E-06,0.0313
2.0500,2.14600000E-06,0.0305
2.0600,1.97600000E-06,0.0318
2.0700,2.07000000E-06,0.0311
2.0800,1.95200000E-06,0.032
2.0900,1.93600000E-06,0.0321
2.1000,1.99200000E-06,0.0317
2.1100,2.03600000E-06,0.0313
2.1200,1.91800000E-06,0.0323
2.1300,1.92600000E-06,0.0322
2.1400,1.97200000E-06,0.0318
2.1500,1.98000000E-06,0.0318
2.1600,1.97600000E-06,0.0318
2.1700,2.24800000E-06,0.0298
2.1800,2.35400000E-06,0.0291
2.1900,2.81600000E-06,0.0267
2.2000,3.10200000E-06,0.0254
2.2100,3.45800000E-06,0.024
2.2200,3.60000000E-06,0.0236
2.2300,3.37000000E-06,0.0244
2.2400,2.99000000E-06,0.0259
2.2500,2.69800000E-06,0.0272
2.2600,2.56200000E-06,0.0279
2.2700,2.23200000E-06,0.0299
2.2800,2.29600000E-06,0.0295
2.2900,2.37800000E-06,0.029
2.3000,2.39200000E-06,0.0289
2.3100,2.26400000E-06,0.0297
2.3200,2.22600000E-06,0.03
2.3300,1.96000000E-06,0.0319
2.3400,1.96800000E-06,0.0319
2.3500,1.90000000E-06,0.0324
2.3600,1.85600000E-06,0.0328
2.3700,1.94200000E-06,0.0321
2.3800,1.97000000E-06,0.0319
2.3900,1.81400000E-06,0.0332
2.4000,1.82400000E-06,0.0331
2.4100,1.90200000E-06,0.0324
2.4200,1.92000000E-06,0.0323
2.4300,1.83000000E-06,0.0331
2.4400,1.76200000E-06,0.0337
2.4500,1.81800000E-06,0.0332
2.4600,1.93600000E-06,0.0321
2.4700,1.99600000E-06,0.0317
2.4800,2.08200000E-06,0.031
2.4900,2.02600000E-06,0.0314
2.5000,2.06400000E-06,0.0311
2.5100,2.05800000E-06,0.0312
2.5200,2.01000000E-06,0.0315
2.5300,1.92600000E-06,0.0322
2.5400,1.96600000E-06,0.0319
2.5500,1.79600000E-06,0.0334
2.5600,1.85200000E-06,0.0329
2.5700,1.75400000E-06,0.0338
2.5800,1.81200000E-06,0.0332
2.5900,1.75600000E-06,0.0337
2.6000,1.81200000E-06,0.0332
2.6100,1.79600000E-06,0.0334
2.6200,1.84000000E-06,0.033
2.6300,1.90600000E-06,0.0324
2.6400,1.81200000E-06,0.0332
2.6500,1.93400000E-06,0.0322
2.6600,1.99200000E-06,0.0317
2.6700,2.11800000E-06,0.0307
2.6800,2.12800000E-06,0.0307
2.6900,2.20000000E-06,0.0302
2.7000,2.33000000E-06,0.0293
2.7100,2.36200000E-06,0.0291
2.7200,2.53000000E-06,0.0281
2.7300,2.61800000E-06,0.0276
2.7400,2.76400000E-06,0.0269
2.7500,2.53200000E-06,0.0281
2.7600,2.39000000E-06,0.0289
2.7700,2.22200000E-06,0.03
2.7800,2.28000000E-06,0.0296
2.7900,2.17600000E-06,0.0303
2.8000,1.99800000E-06,0.0316
2.8100,2.11800000E-06,0.0307
2.8200,2.25000000E-06,0.0298
2.8300,2.26400000E-06,0.0297
2.8400,2.10800000E-06,0.0308
2.8500,2.08800000E-06,0.0309
2.8600,2.00200000E-06,0.0316
2.8700,1.88600000E-06,0.0326
2.8800,1.85600000E-06,0.0328
2.8900,1.87800000E-06,0.0326
2.9000,1.85400000E-06,0.0328
2.9100,2.07400000E-06,0.0311
2.9200,1.86800000E-06,0.0327
2.9300,1.87600000E-06,0.0327
2.9400,1.88400000E-06,0.0326
2.9500,1.85200000E-06,0.0329
2.9600,1.93800000E-06,0.0321
2.9700,1.94400000E-06,0.0321
2.9800,1.87800000E-06,0.0326
2.9900,2.13800000E-06,0.0306
3.0000,2.23400000E-06,0.0299
3.0100,2.12800000E-06,0.0307
3.0200,2.10000000E-06,0.0309
3.0300,2.00800000E-06,0.0316
3.0400,1.84200000E-06,0.033
3.0500,1.76400000E-06,0.0337
3.0600,1.77200000E-06,0.0336
3.0700,1.77400000E-06,0.0336
3.0800,1.65400000E-06,0.0348
3.0900,1.79000000E-06,0.0334
3.1000,1.72400000E-06,0.0341
3.1100,1.72600000E-06,0.034
3.1200,1.84200000E-06,0.033
3.1300,1.78400000E-06,0.0335
3.1400,1.82800000E-06,0.0331
3.1500,1.90200000E-06,0.0324
3.1600,2.14000000E-06,0.0306
3.1700,2.16400000E-06,0.0304
3.1800,2.23000000E-06,0.0299
3.1900,2.49600000E-06,0.0283
3.2000,2.44800000E-06,0.0286
3.2100,2.40800000E-06,0.0288
3.2200,2.52800000E-06,0.0281
3.2300,2.41400000E-06,0.0288
3.2400,2.47200000E-06,0.0284
3.2500,2.28600000E-06,0.0296
3.2600,2.17400000E-06,0.0303
3.2700,1.99400000E-06,0.0317
3.2800,1.90600000E-06,0.0324
3.2900,1.78200000E-06,0.0335
3.3000,1.76200000E-06,0.0337
3.3100,1.72200000E-06,0.0341
3.3200,1.73600000E-06,0.0339
3.3300,1.84400000E-06,0.0329
3.3400,1.89800000E-06,0.0325
3.3500,1.88800000E-06,0.0325
3.3600,1.93800000E-06,0.0321
3.3700,1.80200000E-06,0.0333
3.3800,1.95800000E-06,0.032
3.3900,2.10800000E-06,0.0308
3.4000,2.08000000E-06,0.031
3.4100,2.01200000E-06,0.0315
3.4200,2.19400000E-06,0.0302
3.4300,2.12200000E-06,0.0307
3.4400,2.04200000E-06,0.0313
3.4500,2.05600000E-06,0.0312
3.4600,1.85000000E-06,0.0329
3.4700,1.80600000E-06,0.0333
3.4800,1.62000000E-06,0.0351
3.4900,1.62600000E-06,0.0351
3.5000,1.57000000E-06,0.0357
3.5100,1.57200000E-06,0.0357
3.5200,1.41600000E-06,0.0376
3.5300,1.48600000E-06,0.0367
3.5400,1.45600000E-06,0.0371
3.5500,1.46600000E-06,0.0369
3.5600,1.40800000E-06,0.0377
3.5700,1.38600000E-06,0.038
3.5800,1.42000000E-06,0.0375
3.5900,1.34000000E-06,0.0386
3.6000,1.33600000E-06,0.0387
3.6100,1.43200000E-06,0.0374
3.6200,1.45600000E-06,0.0371
3.6300,1.55000000E-06,0.0359
3.6400,1.61600000E-06,0.0352
3.6500,1.73400000E-06,0.034
3.6600,1.70000000E-06,0.0343
3.6700,1.83000000E-06,0.0331
3.6800,2.07400000E-06,0.0311
3.6900,2.05600000E-06,0.0312
3.7000,2.06600000E-06,0.0311
3.7100,2.05400000E-06,0.0312
3.7200,2.13200000E-06,0.0306
3.7300,2.23800000E-06,0.0299
3.7400,2.30200000E-06,0.0295
3.7500,2.20600000E-06,0.0301
3.7600,2.17000000E-06,0.0304
3.7700,1.89800000E-06,0.0325
3.7800,1.74000000E-06,0.0339
3.7900,1.47400000E-06,0.0368
3.8000,1.36000000E-06,0.0383
3.8100,1.21000000E-06,0.0407
3.8200,1.13000000E-06,0.0421
3.8300,1.24000000E-06,0.0402
3.8400,1.26200000E-06,0.0398
3.8500,1.24200000E-06,0.0401
3.8600,1.29200000E-06,0.0393
3.8700,1.34400000E-06,0.0386
3.8800,1.39200000E-06,0.0379
3.8900,1.41600000E-06,0.0376
3.9000,1.54000000E-06,0.036
3.9100,1.74400000E-06,0.0339
3.9200,1.63600000E-06,0.035
3.9300,1.54400000E-06,0.036
3.9400,1.60600000E-06,0.0353
3.9500,1.38200000E-06,0.038
3.9600,1.37600000E-06,0.0381
3.9700,1.14000000E-06,0.0419
3.9800,1.11000000E-06,0.0424
3.9900,9.92000000E-07,0.0449
4.0000,8.80000000E-07,0.0477
4.0100,8.26000000E-07,0.0492
4.0200,8.20000000E-07,0.0494
4.0300,8.12000000E-07,0.0496
4.0400,7.90000000E-07,0.0503
4.0500,8.50000000E-07,0.0485
4.0600,8.32000000E-07,0.049
4.0700,7.92000000E-07,0.0503
4.0800,8.38000000E-07,0.0489
4.0900,7.74000000E-07,0.0508
4.1000,8.36000000E-07,0.0489
4.1100,8.34000000E-07,0.049
4.1200,8.64000000E-07,0.0481
4.1300,9.18000000E-07,0.0467
4.1400,8.66000000E-07,0.0481
4.1500,8.52000000E-07,0.0485
4.1600,9.28000000E-07,0.0464
4.1700,8.60000000E-07,0.0482
4.1800,9.00000000E-07,0.0471
4.1900,8.34000000E-07,0.049
4.2000,8.26000000E-07,0.0492
4.2100,8.12000000E-07,0.0496
4.2200,8.38000000E-07,0.0489
4.2300,8.22000000E-07,0.0493
4.2400,7.24000000E-07,0.0526
4.2500,8.00000000E-07,0.05
4.2600,7.42000000E-07,0.0519
4.2700,8.04000000E-07,0.0499
4.2800,7.52000000E-07,0.0516
4.2900,6.98000000E-07,0.0535
4.3000,7.28000000E-07,0.0524
4.3100,7.84000000E-07,0.0505
4.3200,7.66000000E-07,0.0511
4.3300,7.48000000E-07,0.0517
4.3400,6.40000000E-07,0.0559
4.3500,7.52000000E-07,0.0516
4.3600,6.60000000E-07,0.055
4.3700,7.60000000E-07,0.0513
4.3800,7.56000000E-07,0.0514
4.3900,8.40000000E-07,0.0488
4.4000,8.16000000E-07,0.0495
4.4100,8.62000000E-07,0.0482
4.4200,9.04000000E-07,0.047
4.4300,8.58000000E-07,0.0483
4.4400,1.05000000E-06,0.0436
4.4500,9.32000000E-07,0.0463
4.4600,9.30000000E-07,0.0464
4.4700,8.36000000E-07,0.0489
4.4800,7.66000000E-07,0.0511
4.4900,7.36000000E-07,0.0521
4.5000,7.16000000E-07,0.0529
4.5100,6.96000000E-07,0.0536
4.5200,6.60000000E-07,0.055
4.5300,7.00000000E-07,0.0535
4.5400,6.96000000E-07,0.0536
4.5500,7.00000000E-07,0.0535
4.5600,6.74000000E-07,0.0545
4.5700,6.26000000E-07,0.0565
4.5800,7.66000000E-07,0.0511
4.5900,6.68000000E-07,0.0547
4.6000,7.74000000E-07,0.0508
4.6100,7.20000000E-07,0.0527
4.6200,6.58000000E-07,0.0551
4.6300,6.64000000E-07,0.0549
4.6400,7.62000000E-07,0.0512
4.6500,7.82000000E-07,0.0506
4.6600,7.50000000E-07,0.0516
4.6700,7.14000000E-07,0.0529
4.6800,6.98000000E-07,0.0535
4.6900,6.88000000E-07,0.0539
4.7000,6.96000000E-07,0.0536
4.7100,6.94000000E-07,0.0537
4.7200,7.10000000E-07,0.0531
4.7300,7.46000000E-07,0.0518
4.7400,7.44000000E-07,0.0518
4.7500,7.40000000E-07,0.052
4.7600,7.20000000E-07,0.0527
4.7700,7.20000000E-07,0.0527
4.7800,7.16000000E-07,0.0529
4.7900,6.26000000E-07,0.0565
4.8000,7.06000000E-07,0.0532
4.8100,6.74000000E-07,0.0545
4.8200,6.72000000E-07,0.0546
4.8300,6.76000000E-07,0.0544
4.8400,6.72000000E-07,0.0546
4.8500,6.52000000E-07,0.0554
4.8600,6.86000000E-07,0.054
4.8700,6.74000000E-07,0.0545
4.8800,6.22000000E-07,0.0567
4.8900,6.60000000E-07,0.055
4.9000,7.02000000E-07,0.0534
4.9100,6.58000000E-07,0.0551
4.9200,6.38000000E-07,0.056
4.9300,7.04000000E-07,0.0533
4.9400,7.08000000E-07,0.0531
4.9500,7.16000000E-07,0.0529
4.9600,7.14000000E-07,0.0529
4.9700,7.10000000E-07,0.0531
4.9800,6.66000000E-07,0.0548
4.9900,7.30000000E-07,0.0523
5.0000,6.84000000E-07,0.0541
5.0100,6.80000000E-07,0.0542
5.0200,6.30000000E-07,0.0563
5.0300,7.06000000E-07,0.0532
5.0400,6.48000000E-07,0.0556
5.0500,7.16000000E-07,0.0529
5.0600,7.14000000E-07,0.0529
5.0700,8.84000000E-07,0.0476
5.0800,8.84000000E-07,0.0476
5.0900,1.07200000E-06,0.0432
5.1000,1.16000000E-06,0.0415
5.1100,1.23600000E-06,0.0402
5.1200,1.24800000E-06,0.04
5.1300,1.21600000E-06,0.0406
5.1400,1.11200000E-06,0.0424
5.1500,1.04200000E-06,0.0438
5.1600,1.02400000E-06,0.0442
5.1700,8.46000000E-07,0.0486
5.1800,8.82000000E-07,0.0476
5.1900,8.46000000E-07,0.0486
5.2000,8.58000000E-07,0.0483
5.2100,8.04000000E-07,0.0499
5.2200,7.78000000E-07,0.0507
5.2300,7.64000000E-07,0.0512
5.2400,8.10000000E-07,0.0497
5.2500,8.70000000E-07,0.0479
5.2600,8.26000000E-07,0.0492
5.2700,8.00000000E-07,0.05
5.2800,7.70000000E-07,0.051
5.2900,8.20000000E-07,0.0494
5.3000,7.36000000E-07,0.0521
5.3100,7.76000000E-07,0.0508
5.3200,7.52000000E-07,0.0516
5.3300,7.30000000E-07,0.0523
5.3400,7.24000000E-07,0.0526
5.3500,7.80000000E-07,0.0506
5.3600,7.70000000E-07,0.051
5.3700,7.52000000E-07,0.0516
5.3800,8.00000000E-07,0.05
5.3900,8.24000000E-07,0.0493
5.4000,8.40000000E-07,0.0488
5.4100,8.08000000E-07,0.0498
5.4200,7.72000000E-07,0.0509
5.4300,8.10000000E-07,0.0497
5.4400,6.62000000E-07,0.055
5.4500,7.30000000E-07,0.0523
5.4600,6.28000000E-07,0.0564
5.4700,6.78000000E-07,0.0543
5.4800,6.86000000E-07,0.054
5.4900,7.24000000E-07,0.0526
5.5000,5.94000000E-07,0.058
5.5100,6.02000000E-07,0.0576
5.5200,6.06000000E-07,0.0574
5.5300,6.24000000E-07,0.0566
5.5400,6.12000000E-07,0.0572
5.5500,6.52000000E-07,0.0554
5.5600,7.76000000E-07,0.0508
5.5700,8.20000000E-07,0.0494
5.5800,9.50000000E-07,0.0459
5.5900,1.20200000E-06,0.0408
5.6000,1.42000000E-06,0.0375
5.6100,1.43600000E-06,0.0373
5.6200,1.53000000E-06,0.0362
5.6300,1.40600000E-06,0.0377
5.6400,1.54600000E-06,0.036
5.6500,1.51000000E-06,0.0364
5.6600,1.17600000E-06,0.0412
5.6700,1.07400000E-06,0.0432
5.6800,8.98000000E-07,0.0472
5.6900,8.00000000E-07,0.05
5.7000,7.18000000E-07,0.0528
5.7100,7.12000000E-07,0.053
5.7200,6.94000000E-07,0.0537
5.7300,6.72000000E-07,0.0546
5.7400,7.18000000E-07,0.0528
5.7500,6.82000000E-07,0.0542
5.7600,6.84000000E-07,0.0541
5.7700,6.70000000E-07,0.0546
5.7800,6.82000000E-07,0.0542
5.7900,7.04000000E-07,0.0533
5.8000,6.62000000E-07,0.055
5.8100,6.86000000E-07,0.054
5.8200,7.12000000E-07,0.053
5.8300,6.80000000E-07,0.0542
5.8400,7.20000000E-07,0.0527
5.8500,6.90000000E-07,0.0538
5.8600,6.56000000E-07,0.0552
5.8700,8.14000000E-07,0.0496
5.8800,7.50000000E-07,0.0516
5.8900,7.58000000E-07,0.0514
5.9000,7.38000000E-07,0.0521
5.9100,8.04000000E-07,0.0499
5.9200,7.10000000E-07,0.0531
5.9300,7.84000000E-07,0.0505
5.9400,6.44000000E-07,0.0557
5.9500,5.66000000E-07,0.0594
5.9600,5.68000000E-07,0.0593
5.9700,5.90000000E-07,0.0582
5.9800,4.82000000E-07,0.0644
5.9900,4.92000000E-07,0.0638
6.0000,4.90000000E-07,0.0639
6.0100,4.84000000E-07,0.0643
6.0200,4.00000000E-07,0.0707
6.0300,5.10000000E-07,0.0626
6.0400,4.64000000E-07,0.0657
6.0500,5.00000000E-07,0.0632
6.0600,5.60000000E-07,0.0598
6.0700,6.38000000E-07,0.056
6.0800,8.44000000E-07,0.0487
6.0900,9.46000000E-07,0.046
6.1000,1.11800000E-06,0.0423
6.1100,1.17000000E-06,0.0413
6.1200,1.33400000E-06,0.0387
6.1300,1.33600000E-06,0.0387
6.1400,1.28800000E-06,0.0394
6.1500,1.29800000E-06,0.0393
6.1600,1.10000000E-06,0.0426
6.1700,9.26000000E-07,0.0465
6.1800,8.32000000E-07,0.049
6.1900,6.86000000E-07,0.054
6.2000,6.12000000E-07,0.0572
6.2100,5.08000000E-07,0.0627
6.2200,4.66000000E-07,0.0655
6.2300,4.28000000E-07,0.0684
6.2400,4.20000000E-07,0.069
6.2500,4.22000000E-07,0.0688
6.2600,4.18000000E-07,0.0692
6.2700,4.00000000E-07,0.0707
6.2800,3.98000000E-07,0.0709
6.2900,3.82000000E-07,0.0724
6.3000,4.20000000E-07,0.069
6.3100,4.20000000E-07,0.069
6.3200,4.02000000E-07,0.0705
6.3300,3.88000000E-07,0.0718
6.3400,4.46000000E-07,0.067
6.3500,4.10000000E-07,0.0698
6.3600,4.80000000E-07,0.0645
6.3700,4.96000000E-07,0.0635
6.3800,6.18000000E-07,0.0569
6.3900,6.12000000E-07,0.0572
6.4000,6.24000000E-07,0.0566
6.4100,6.74000000E-07,0.0545
6.4200,6.76000000E-07,0.0544
6.4300,6.52000000E-07,0.0554
6.4400,6.18000000E-07,0.0569
6.4500,5.18000000E-07,0.0621
6.4600,5.08000000E-07,0.0627
6.4700,4.58000000E-07,0.0661
6.4800,4.30000000E-07,0.0682
6.4900,3.90000000E-07,0.0716
6.5000,3.04000000E-07,0.0811
6.5100,3.56000000E-07,0.075
6.5200,3.44000000E-07,0.0762
6.5300,3.94000000E-07,0.0712
6.5400,3.66000000E-07,0.0739
6.5500,3.64000000E-07,0.0741
6.5600,4.34000000E-07,0.0679
6.5700,4.76000000E-07,0.0648
6.5800,5.60000000E-07,0.0598
6.5900,5.40000000E-07,0.0609
6.6000,6.62000000E-07,0.055
6.6100,7.32000000E-07,0.0523
6.6200,7.14000000E-07,0.0529
6.6300,6.04000000E-07,0.0575
6.6400,5.48000000E-07,0.0604
6.6500,5.22000000E-07,0.0619
6.6600,4.80000000E-07,0.0645
6.6700,4.38000000E-07,0.0676
6.6800,3.78000000E-07,0.0727
6.6900,3.94000000E-07,0.0712
6.7000,3.62000000E-07,0.0743
6.7100,3.52000000E-07,0.0754
6.7200,2.96000000E-07,0.0822
6.7300,3.18000000E-07,0.0793
6.7400,2.44000000E-07,0.0905
6.7500,2.68000000E-07,0.0864
6.7600,3.32000000E-07,0.0776
6.7700,2.90000000E-07,0.083
6.7800,2.40000000E-07,0.0913
6.7900,2.82000000E-07,0.0842
6.8000,2.72000000E-07,0.0857
6.8100,2.64000000E-07,0.087
6.8200,2.34000000E-07,0.0925
6.8300,2.72000000E-07,0.0857
6.8400,2.74000000E-07,0.0854
6.8500,2.86000000E-07,0.0836
6.8600,2.78000000E-07,0.0848
6.8700,2.82000000E-07,0.0842
6.8800,3.12000000E-07,0.0801
6.8900,3.34000000E-07,0.0774
6.9000,3.62000000E-07,0.0743
6.9100,4.08000000E-07,0.07
6.9200,3.52000000E-07,0.0754
6.9300,3.86000000E-07,0.072
6.9400,3.60000000E-07,0.0745
6.9500,3.38000000E-07,0.0769
6.9600,3.18000000E-07,0.0793
6.9700,2.28000000E-07,0.0937
6.9800,2.42000000E-07,0.0909
6.9900,1.84000000E-07,0.1043
7.0000,1.94000000E-07,0.1015
7.0100,1.24000000E-07,0.127
7.0200,1.58000000E-07,0.1125
7.0300,1.42000000E-07,0.1187
7.0400,1.68000000E-07,0.1091
7.0500,1.64000000E-07,0.1104
7.0600,2.06000000E-07,0.0985
7.0700,2.12000000E-07,0.0971
7.0800,2.64000000E-07,0.087
7.0900,2.56000000E-07,0.0884
7.1000,3.38000000E-07,0.0769
7.1100,3.58000000E-07,0.0747
7.1200,3.06000000E-07,0.0808
7.1300,3.88000000E-07,0.0718
7.1400,3.80000000E-07,0.0725
7.1500,2.60000000E-07,0.0877
7.1600,2.22000000E-07,0.0949
7.1700,2.08000000E-07,0.0981
7.1800,1.62000000E-07,0.1111
7.1900,1.52000000E-07,0.1147
7.2000,1.38000000E-07,0.1204
7.2100,1.18000000E-07,0.1302
7.2200,1.12000000E-07,0.1336
7.2300,1.34000000E-07,0.1222
7.2400,9.20000000E-08,0.1474
7.2500,1.24000000E-07,0.127
7.2600,9.00000000E-08,0.1491
7.2700,1.08000000E-07,0.1361
7.2800,1.04000000E-07,0.1387
7.2900,8.20000000E-08,0.1562
7.3000,9.80000000E-08,0.1429
7.3100,8.80000000E-08,0.1508
7.3200,1.22000000E-07,0.128
7.3300,1.20000000E-07,0.1291
7.3400,1.00000000E-07,0.1414
7.3500,1.30000000E-07,0.124
7.3600,9.60000000E-08,0.1443
7.3700,1.00000000E-07,0.1414
